,AUC_Mean,AUC_Std,Distance,PValue
Taselisib__1.0,0.8993940600275572,0.052688182539598394,7.906737622369895,0.000999000999000999
Defactinib__0.0016,0.7413189819439818,0.07367360538069087,3.7552127609183046,0.000999000999000999
YM155__0.04,0.9833136868851973,0.026537027850471302,17.171583064006807,0.000999000999000999
Irinotecan mit 5-FU + Gefitinib__0.008,0.783368810412154,0.049259297088793855,4.579718651034669,0.000999000999000999
Volasertib__0.04,0.951905391460844,0.02352172997650827,11.740648686073241,0.000999000999000999
Gemcitabine__0.04,0.8080373563055453,0.10022702058889998,3.767529469440611,0.000999000999000999
Bexaroten__0.04,0.634230249960983,0.06571836484253323,2.8319017829184845,0.028971028971028972
Dasatinib__0.008,0.7857337107337108,0.055337019511817076,8.168378413106542,0.000999000999000999
Staurosporine_500nM,0.9537331962376902,0.011398748423020659,7.07167497466117,0.000999000999000999
Palbociclib__0.0016,0.7499997224997224,0.10168007203786715,3.0709186917085836,0.000999000999000999
Vinblastin__0.0016,0.7287983682983683,0.09206885918680989,5.191408985032756,0.000999000999000999
Vinblastin__0.2,0.9472077837222275,0.038723966724908805,11.99047370564326,0.000999000999000999
Irinotecan mit 5-FU__0.0016,0.8091407353328037,0.09172493139066804,7.259571113467648,0.000999000999000999
YM155__1.0,0.966125163687766,0.03327601999607892,13.949394327123528,0.000999000999000999
Irinotecan / SN-38__0.2,0.9737131806987506,0.012446034694177118,15.64873309345974,0.000999000999000999
Dabrafenib with Trametinib__0.04,0.9385578310578311,0.04543877104587577,6.670582401965077,0.000999000999000999
DMSO,0.506995126761755,0.0055965998181811485,0.0,0.34465534465534464
AZD 4547__0.2,0.8450547873843328,0.07330532286510139,4.771647005669271,0.000999000999000999
Afatinib__0.008,0.9144604176493182,0.04868052856764072,8.386897098670595,0.000999000999000999
ALISERTIB__0.008,0.7818847329141447,0.08122437155806929,4.971601702609052,0.000999000999000999
lapatinib__0.04,0.6352762660619804,0.10021192892365705,7.077139078002485,0.34565434565434566
ruxolitinib__0.04,0.8327960927960927,0.08975622656490682,3.867201659894656,0.000999000999000999
Cabozantinib maleate__0.04,0.8035479797979799,0.18454624627676777,6.132429592809216,0.000999000999000999
Panobinostat__0.008,0.8796825396825397,0.07525881269917091,6.666474259279126,0.000999000999000999
Idelalisib__0.2,0.7620312465312465,0.1287997984256603,4.73467726844775,0.000999000999000999
Crizotinib__1.0,0.9072226124569875,0.05262609600591583,8.513222062336437,0.000999000999000999
sonidegib__0.2,0.84750444000444,0.08471833481865708,5.410517153811475,0.000999000999000999
Irinotecan / SN-38__0.04,0.9738053820050228,0.016366961916723616,14.51266450661215,0.000999000999000999
