,AUC_Mean,AUC_Std,Distance,PValue
Avagacestat (BMS-708163),0.6256123040647884,0.06020187129642323,1.8998752704770265,0.000999000999000999
Motesanib Diphosphate (AMG-706),0.6962819322919943,0.11072601299536862,2.6450028484270067,0.000999000999000999
AZ 960,0.6205200900082192,0.03284234735434074,2.462201841875526,0.000999000999000999
SL-327,0.6187477337825082,0.06765603211380848,1.2782849979955497,0.03296703296703297
SU11274,0.572738061111384,0.06354311733136725,1.164930414050605,0.4935064935064935
Vatalanib (PTK787) 2HCl,0.6877404895371226,0.03762926981470345,2.9004354941943675,0.000999000999000999
WHI-P154,0.5428355487753821,0.03825499963502809,0.7095732745312269,0.5024975024975025
IWR-1-endo,0.5971491830251388,0.0666775183395389,1.2402522500250814,0.002997002997002997
AT9283,0.9698905433387717,0.01234465908314525,15.443300686101969,0.000999000999000999
Lenvatinib (E7080),0.695428946053946,0.12492073218277948,2.162565691170202,0.000999000999000999
K02288,0.5979844092670543,0.07439835805771453,1.287642440609498,0.001998001998001998
AG-1024,0.6876434218913663,0.09433145518914969,2.3557991712319963,0.000999000999000999
GNF-5,0.616122188595545,0.043451159644863194,1.8304781276056603,0.000999000999000999
BX-912,0.8559163801499003,0.057947940517038374,9.480306227600604,0.000999000999000999
VX-11e,0.75585540792848,0.04919515400813802,3.631685073914872,0.000999000999000999
DMSO,0.5059061494693495,0.0055240192153406704,0.0,0.3086913086913087
Quizartinib (AC220),0.8489057424821098,0.0650480875525091,8.902167431930284,0.000999000999000999
LJI308,0.6722533525412782,0.07928364390336216,2.7070631144171595,0.000999000999000999
PHT-427,0.5747889163639937,0.0746922985105902,2.2453664757486362,0.5304695304695305
BIRB 796 (Doramapimod),0.6488630522795282,0.09700943718370224,2.821264413416372,0.001998001998001998
AZD8330,0.9286943445271619,0.05729385079593221,7.614456316912333,0.000999000999000999
GSK461364,0.9279761940696117,0.030681355989779197,15.401492455756985,0.000999000999000999
BMS-582949,0.6201933328891596,0.034177294246732326,2.1275823367103017,0.026973026973026972
Mubritinib (TAK 165),0.9261683733998313,0.04610131481668559,8.270773528857841,0.000999000999000999
Volasertib (BI 6727),0.6120477856280958,0.07720364520650738,1.2275203037103104,0.04295704295704296
Axitinib,0.6345552718695133,0.08078386118463249,2.4470402682522576,0.002997002997002997
Enzastaurin (LY317615),0.7326463481419174,0.033020887512167876,5.094938023719896,0.000999000999000999
"Dovitinib (TKI-258, CHIR-258)",0.7770551826309889,0.06746493288011268,5.728688794212242,0.000999000999000999
Ruxolitinib (INCB018424),0.5781305080682703,0.06794044582100317,1.5727838894112895,0.011988011988011988
Nilotinib (AMN-107),0.6024782619366346,0.06434321118458357,1.440068057395061,0.06493506493506493
Semagacestat (LY450139),0.5933795926317224,0.05300652841088986,2.11842576949941,0.003996003996003996
"Temsirolimus (CCI-779, NSC 683864)",0.6450063465508247,0.08524201490661734,2.111384490075368,0.004995004995004995
DAPT (GSI-IX),0.6066818585358712,0.06174855148359838,2.721790278311174,0.001998001998001998
Crizotinib (PF-02341066),0.9224795556362586,0.029302756596298486,12.658391148388231,0.000999000999000999
ICG-001,0.5441665619443127,0.04879767688169392,1.1411640040586883,0.7302697302697303
