,AUC_Mean,AUC_Std,Distance
Linifanib (ABT-869),0.799944769384742,0.06007924362355516,3.157911648500204
Y-27632 2HCl,0.6480229380943586,0.02762701307899654,1.6270851339002548
Cediranib (AZD2171),0.6999305577484547,0.04028806132415673,3.256215161287762
Avagacestat (BMS-708163),0.630100198952772,0.02396685263926495,2.5928549113306874
Motesanib Diphosphate (AMG-706),0.6138568343830858,0.03950899304579592,1.5928974702379133
TWS119,0.6217109872437263,0.02191139363735001,2.3210646040448446
Sunitinib Malate,0.802639902569461,0.041929079754197636,2.823246126881418
AZ 960,0.7316868296555575,0.02615066328014125,2.736634587762251
SL-327,0.6187262583608618,0.04145891698504089,1.8693881693532348
MK-0752,0.7086330832742409,0.023937513287777525,3.101608374373563
SU11274,0.6958800164017612,0.0709093105533075,2.3287521050652975
CHIR-98014,0.9237413439153913,0.021051975758251122,14.838244291461052
Vatalanib (PTK787) 2HCl,0.6162635277134054,0.037868811222285324,1.6767757801249255
WHI-P154,0.6082248005474995,0.031682657770712455,0.929894214433007
Foretinib (GSK1363089),0.7770826730180364,0.04557163625435909,4.257565136985415
IWR-1-endo,0.7468156571834447,0.037593362501894746,4.669770022451001
AT9283,0.990069349957845,0.004988126570695952,28.60277996026312
BIO,0.6880620254461928,0.031544995468383824,3.7684206723853717
Lenvatinib (E7080),0.642115730610667,0.06027403162692287,3.132855319761045
K02288,0.751816184675143,0.02424638627751557,2.1655185049757724
WZ8040,0.6224933330676968,0.03675369373564892,1.655943901183817
Filgotinib (GLPG0634),0.5749325583571026,0.033149845003274045,1.277072562590158
DMSO,0.5044949895428266,0.002860559985768757,0.0
AG-1024,0.8518661479553167,0.040799897480336966,4.972475995950756
GNF-5,0.6916244105697067,0.04498076042320976,4.753578786760626
BX-912,0.8121393567122069,0.06399635821122639,3.8182114260966764
Aurora A Inhibitor I,0.5862177483733811,0.03427100474871782,1.5023926782677797
VX-11e,0.7762698767617402,0.029420267404818668,3.8063783157151776
Pimasertib (AS-703026),0.8986318351735276,0.03278118734463403,7.258626765542184
Quizartinib (AC220),0.658555268218574,0.04685929527114219,1.6152812784016832
LJI308,0.6172919858975761,0.04138541493422092,1.9506666465312124
PHT-427,0.5995639546208376,0.05649990498348235,1.2445084405813187
BIRB 796 (Doramapimod),0.6632965343199192,0.04115999193984978,2.6043052979551544
VE-821,0.7024097316537494,0.0689348381124598,2.342932204915102
AZD8330,0.940859151385762,0.03577370345392585,9.498874496839314
GSK461364,0.9673416752843489,0.010604802181957758,27.026583244767743
BMS-582949,0.692421473737186,0.03826047212014514,3.3140104602176894
Mubritinib (TAK 165),0.9314397315192308,0.04592905137231069,11.361173891909178
Volasertib (BI 6727),0.597905887350865,0.06417037751325783,3.6938324488174605
Axitinib,0.7079811325428683,0.07102541132980018,2.353573787438088
Enzastaurin (LY317615),0.8948934058993082,0.02047274107007834,10.469864423188357
"Dovitinib (TKI-258, CHIR-258)",0.7303223053356802,0.055294073586076055,2.606794791295649
Ruxolitinib (INCB018424),0.5888837665925366,0.019921818099450723,0.8683666880743214
Nilotinib (AMN-107),0.6377472651436664,0.029548342779800004,1.8736308387654588
Semagacestat (LY450139),0.6310828376293423,0.0351931424070215,1.8785333264531257
"Temsirolimus (CCI-779, NSC 683864)",0.6363576556785561,0.051105439169439104,2.429171828149832
DAPT (GSI-IX),0.6841019420267586,0.044250003348630176,2.9661546758725934
Crizotinib (PF-02341066),0.7947364918568941,0.04441755389735446,3.265044834548761
ICG-001,0.6134855047324026,0.033694974607246554,1.5048968483588125
Brivanib (BMS-540215),0.5910018806258879,0.07603106243991112,2.2627330677918023
GW788388,0.5892921953895653,0.030980438592936293,0.9434466473894053
U0126-EtOH,0.6916060264144341,0.05583503709839697,1.5209386825370543
S-Ruxolitinib (INCB018424),0.5844115322205001,0.024166181902733896,1.0937795402308708
GSK690693,0.7038679225179697,0.026593848467639524,1.5899315871714992
SANT-1,0.6221449985951675,0.032726091718927035,2.159681993282563
Brivanib Alaninate (BMS-582664),0.736796155059419,0.027076283893253728,2.692181913857563
Ro 31-8220 Mesylate,0.9377126672875807,0.0201287617581604,12.563293366283125
CP-724714,0.7672773594693184,0.06761152134220794,5.3338030452085485
AR-A014418,0.8151211366498583,0.019296531630404498,4.540295767757095
ENMD-2076,0.8801629943568623,0.050517738442531185,8.87123541238555
STA-21,0.5795931525085923,0.05558041985329838,0.9037121966665298
Amuvatinib (MP-470),0.6175586877603785,0.05816330534429984,2.0754671681919046
GNE-7915,0.6684140949988164,0.07246987156508468,2.6195337756352295
Genistein,0.6427301714629479,0.06060055284083525,2.4310724630309033
PHA-680632,0.7461974061727753,0.03693358355993832,3.384980772359781
FIIN-2,0.7048481014577737,0.05693465595172672,2.446516109251023
HMN-214,0.8868580824549597,0.033027410475305496,8.630475946417437
Hesperadin,0.7680722734418043,0.06335656577140218,3.0785939997466545
ONO-4059,0.8417899719358417,0.029304917386554337,4.133066485708426
KRN 633,0.6524375548634809,0.06259908135217701,1.675051259051398
Tie2 kinase inhibitor,0.6825122857722519,0.04900413866520563,2.3553021237209038
AG-18,0.6732403215140425,0.06420740693692824,2.1906000331664144
