,AUC_Mean,AUC_Std,Distance
Linifanib (ABT-869),0.8287471309998159,0.04399476746493954,5.732965603771079
Y-27632 2HCl,0.5980244608033566,0.024541982832048604,1.025110896411572
Cediranib (AZD2171),0.7432651044896783,0.06276689870033018,4.707613421931104
Avagacestat (BMS-708163),0.7848151825418219,0.03403764678695996,3.7648146790040395
Motesanib Diphosphate (AMG-706),0.8308997966830992,0.04051726614755754,4.920708296363043
TWS119,0.6161133590157923,0.030318956096696173,2.0586185344566057
Sunitinib Malate,0.7440398400979582,0.04875907390860835,3.8025801504051544
AZ 960,0.7250065251851264,0.03248469302549976,3.6348610098050327
SL-327,0.74617274819844,0.04861803464032254,4.043818601126058
MK-0752,0.7044226308853042,0.038737593958754805,2.3095481800503825
SU11274,0.8392511236924666,0.02692455444988554,6.730321052976543
CHIR-98014,0.9323734772338769,0.016321933291707936,10.144168792126765
Vatalanib (PTK787) 2HCl,0.7249564816602876,0.064775584387059,3.464402379328027
WHI-P154,0.6186197163707406,0.03345909083949338,1.2255008026877
Foretinib (GSK1363089),0.9127720065472523,0.03830166364914961,7.494440390137285
IWR-1-endo,0.624469817419688,0.04143891765538746,2.239389278150901
AT9283,0.9825517448976224,0.011867085906919416,19.16947469229724
BIO,0.7990969588082864,0.044697778414656934,4.4206121694663745
Lenvatinib (E7080),0.6838342831550435,0.048647564687872916,4.007713524774332
K02288,0.7179099499855023,0.040567018480987885,2.2987218436204673
WZ8040,0.6321865095621179,0.04362106044587344,3.016610101153541
Filgotinib (GLPG0634),0.7119998159525025,0.04271456653375329,2.9052245197853583
DMSO,0.5070941253506194,0.005337081166742368,0.0
AG-1024,0.9339634726996067,0.016410041049012072,5.473087023240984
GNF-5,0.7020796304844009,0.03527530483530467,3.4136692315692767
BX-912,0.9055475274923891,0.02962995784468447,6.115482028127244
Aurora A Inhibitor I,0.8520105259109464,0.03603360911035367,5.591226466565636
VX-11e,0.9911492240654957,0.010416502890538592,14.958839792973187
Pimasertib (AS-703026),0.9864364073618039,0.025398042260275307,21.750812056973782
Quizartinib (AC220),0.8574119717847589,0.07018825503256736,7.077183653488446
LJI308,0.6011769537153435,0.05707055006821933,2.1943375722034744
PHT-427,0.7911163209972522,0.04321997314250084,7.092773398333129
BIRB 796 (Doramapimod),0.7269724335795322,0.045729798977659615,4.364478434769662
VE-821,0.8326050902080826,0.05513267614591433,4.14047912616316
AZD8330,0.9912618739861145,0.006688592229858608,19.970885870651
GSK461364,0.9548050733116422,0.05040575204823173,15.609142570029285
BMS-582949,0.7133509511495162,0.0822863637538103,3.8794645765126226
Mubritinib (TAK 165),0.9743726418701811,0.01689873183436225,7.274767125748429
Volasertib (BI 6727),0.7743291356747198,0.057360148152006206,3.880045428646804
Axitinib,0.7834318141493009,0.03851393112608304,3.978506176217055
Enzastaurin (LY317615),0.7741846497992426,0.03198887008901162,3.883294271669758
"Dovitinib (TKI-258, CHIR-258)",0.7356646597564224,0.05505175669149316,4.362047258947592
Ruxolitinib (INCB018424),0.7191298091769144,0.025526375030867837,3.9359888847358424
Nilotinib (AMN-107),0.5698016021655938,0.06285675169230116,1.5929202183536204
Semagacestat (LY450139),0.648353080045388,0.04427173731337581,1.195766026940333
"Temsirolimus (CCI-779, NSC 683864)",0.819666038076873,0.03970086611554002,2.358529216848756
DAPT (GSI-IX),0.6672821698591807,0.03533710842808741,1.193170698816692
Crizotinib (PF-02341066),0.9316817548773919,0.04883371796838366,4.957830797787687
ICG-001,0.6360132819055055,0.05023597158431018,2.368371736631158
Brivanib (BMS-540215),0.6695162604428291,0.05334915927330168,2.9129685435380313
GW788388,0.6751401388065535,0.035039914536824944,3.0280665064344188
U0126-EtOH,0.6556878852822875,0.06769280852264875,1.9454828201251206
S-Ruxolitinib (INCB018424),0.5892462327153065,0.033461745009056805,1.3525390618538897
GSK690693,0.9046939972933281,0.07619090859322918,4.55826071108258
SANT-1,0.6042213084924732,0.03664031139808439,1.306050925048136
Brivanib Alaninate (BMS-582664),0.6781234269305206,0.059889303369461896,2.429957971065447
Ro 31-8220 Mesylate,0.9717765315767526,0.012858016186019058,13.378792002848765
CP-724714,0.6540829266144988,0.046172348542984354,2.4660987629443265
AR-A014418,0.767383902857757,0.03957469816158458,4.280844766852548
ENMD-2076,0.8925252645568902,0.03208560469642362,7.334120481479012
STA-21,0.5717271875252616,0.032132071163410755,0.8519899586505724
Amuvatinib (MP-470),0.9258699204114613,0.02959184950090316,5.308934819903288
GNE-7915,0.7906666329765145,0.06058644616325042,4.277357568514161
Genistein,0.7620028709429489,0.0652077435322892,6.842573916165965
PHA-680632,0.8048916570054386,0.05879910360858617,7.58602560682801
FIIN-2,0.6117390939269814,0.043915599334167735,2.2164184806643523
HMN-214,0.9319675226649308,0.0347810756032584,8.45195947696542
Hesperadin,0.9907901294241549,0.007521115310134706,13.621185760550498
ONO-4059,0.7114619475977398,0.06384152343269597,2.446545335902314
KRN 633,0.7173205840854914,0.04375714545378541,6.067063272203562
Tie2 kinase inhibitor,0.8070208052055406,0.04802403255114264,5.913731392411822
AG-18,0.7089149780889581,0.049619540928723053,1.820576320740504
KW-2449,0.9199753351182043,0.05815136123235129,9.396903908764388
R406,0.6770533243460596,0.06168259136678551,2.9530257998688527
AMG 337,0.7274537975954279,0.05966097250296425,4.370185017251358
PP242,0.9656343247010684,0.027951102066969588,9.107438726260211
Palomid 529 (P529),0.5892263992616386,0.042799338716461924,2.0744834951432596
Saracatinib (AZD0530),0.8326942965774282,0.053425532841335076,4.234251823566116
SB431542,0.6484989856780607,0.051813936304785944,1.4236533101898654
PD184352 (CI-1040),0.9445393837476734,0.025542273250771935,9.491446815382732
Thiazovivin,0.6450577097505026,0.029302866007445173,2.715594257060749
NVP-AEW541,0.9459605174048094,0.03164419193930936,9.303633029439949
Theophylline,0.6095354956729178,0.03626858515072032,1.5774288924527216
"VX-680 (Tozasertib, MK-0457)",0.9038383771736669,0.0336095895861697,5.8876955865108105
CYT387,0.633838178343456,0.03630136618373915,1.9763678863884537
PHA-665752,0.7765293983724639,0.07321050562678677,6.726285193356339
NVP-BSK805 2HCl,0.7329739295872296,0.022890181629757936,3.721778277657162
"Refametinib (RDEA119, Bay 86-9766)",0.9853266494121954,0.012085579878535091,18.42941222080603
PF-5274857,0.5368044528141305,0.03740344462303615,0.9822360973735053
ZM 447439,0.8216558860461216,0.09585609935487015,6.544285224858546
Pirfenidone,0.6492465658127369,0.04855872764030898,2.252698646272408
JNJ-38877605,0.5905590597667187,0.05399681239106789,1.2953495403923398
KY02111,0.5857510921124107,0.03794823532336457,1.4676403369377349
AG-490 (Tyrphostin B42),0.6419981745619906,0.021897271837582884,1.2440320288208717
GF109203X,0.8769012844001585,0.028271043391188407,6.381523610746282
TGX-221,0.7500885054004458,0.05178492452611802,8.231069121603102
FH535,0.9301277207334581,0.02250569012130604,4.542067667549996
CUDC-101,0.9986173113953456,0.0011966112793048908,24.75298290540585
ZM 39923 HCl,0.590017512367889,0.035226888763007995,1.3827594454447103
JNJ-7706621,0.9968746091644466,0.00249892960849699,21.705008625453445
Decernotinib (VX-509),0.6880221883950879,0.031253498714364954,3.3421737171129857
TG100-115,0.7080967040115707,0.04143386416979342,3.463169378155649
VX-745,0.6468985870538804,0.03986039949977117,3.0107601448150794
Bikinin,0.6024359751337096,0.05940818188469149,3.7236454312368408
AEE788 (NVP-AEE788),0.8068085252627408,0.04936971285119592,4.235493292953418
BIX 02188,0.6608390498335344,0.058902709306723304,2.3621906433876907
CC-223,0.9446320739055476,0.04064510274832952,10.139054507030556
AT7867,0.8381067530818955,0.04142951225002666,3.4292423620638774
H 89 2HCl,0.6076878230267625,0.08446637323595445,2.202477826797311
CEP-32496,0.5806035386453907,0.0361520598457965,1.5681749379561027
RAF265 (CHIR-265),0.9949808875763587,0.006319426327854784,21.8992128982564
SGI-1776 free base,0.8212227427839422,0.06171701534392757,4.792892384758151
