Product.Name,Concentration,Plate.ID,Well.ID,Num.Objects,Percent.Dead,Percent.Live,Mean.Certainty.Live,Mean.Certainty.Dead
Avagacestat (BMS-708163),nan,D013T01P001L02,A04,225,0.035555555555555556,0.9644444444444444,0.8769585253456218,0.6875
Motesanib Diphosphate (AMG-706),nan,D013T01P001L02,A05,197,0.02030456852791878,0.9796954314720813,0.874611398963731,0.6499999999999999
AZ 960,nan,D013T01P001L02,A08,266,0.09774436090225563,0.9022556390977443,0.795,0.6730769230769232
SL-327,nan,D013T01P001L02,A09,234,0.017094017094017096,0.9829059829059829,0.8782608695652179,0.675
SU11274,nan,D013T01P001L02,A11,224,0.017857142857142856,0.9821428571428571,0.8590909090909099,0.7
Vatalanib (PTK787) 2HCl,nan,D013T01P001L02,A13,215,0.037209302325581395,0.9627906976744186,0.8729468599033822,0.6749999999999999
WHI-P154,nan,D013T01P001L02,A14,227,0.022026431718061675,0.9779735682819384,0.8981981981981987,0.6399999999999999
IWR-1-endo,nan,D013T01P001L02,A16,262,0.007633587786259542,0.9923664122137404,0.9065384615384625,0.7
AT9283,nan,D013T01P001L02,A17,283,0.9717314487632509,0.028268551236749095,0.5625,0.8829090909090923
Lenvatinib (E7080),nan,D013T01P001L02,A19,185,0.0918918918918919,0.9081081081081082,0.8714285714285714,0.6705882352941175
K02288,nan,D013T01P001L02,A20,269,0.011152416356877323,0.9888475836431226,0.8966165413533842,0.6333333333333333
AG-1024,nan,D013T01P001L02,B01,218,0.07339449541284404,0.926605504587156,0.8633663366336637,0.6312499999999999
GNF-5,nan,D013T01P001L02,B02,229,0.056768558951965066,0.9432314410480349,0.8708333333333338,0.6230769230769231
BX-912,nan,D013T01P001L02,B03,297,0.24579124579124578,0.7542087542087542,0.7066964285714276,0.7136986301369863
VX-11e,nan,D013T01P001L02,B06,213,0.16901408450704225,0.8309859154929577,0.750282485875706,0.6583333333333334
DMSO,nan,D013T01P001L02,B08,283,0.0176678445229682,0.9823321554770318,0.8816546762589934,0.64
Quizartinib (AC220),nan,D013T01P001L02,B09,238,0.36134453781512604,0.6386554621848739,0.7105263157894739,0.7058139534883722
LJI308,nan,D013T01P001L02,B10,240,0.04583333333333333,0.9541666666666667,0.8947598253275119,0.6272727272727272
PHT-427,nan,D013T01P001L02,B11,212,0.07075471698113207,0.9292452830188679,0.8883248730964468,0.6666666666666666
DMSO,nan,D013T01P001L02,B12,262,0.019083969465648856,0.9809160305343512,0.8762645914396897,0.6599999999999999
BIRB 796 (Doramapimod),nan,D013T01P001L02,B13,245,0.0163265306122449,0.9836734693877551,0.9199170124481333,0.6499999999999999
AZD8330,nan,D013T01P001L02,B15,215,0.4372093023255814,0.5627906976744186,0.6776859504132232,0.681914893617022
DMSO,nan,D013T01P001L02,B16,303,0.006600660066006601,0.9933993399339934,0.9136212624584725,0.6
GSK461364,nan,D013T01P001L02,B17,243,0.7448559670781894,0.25514403292181065,0.6177419354838712,0.799447513812155
