Product.Name,Concentration,Plate.ID,Well.ID,Num.Objects,Percent.Dead,Percent.Live,Mean.Certainty.Live,Mean.Certainty.Dead
Linifanib (ABT-869),nan,D004T01P003L02,A01,128,0.0234375,0.9765625,0.9616000000000002,0.6
Y-27632 2HCl,nan,D004T01P003L02,A02,128,0.046875,0.953125,0.9655737704918034,0.65
Cediranib (AZD2171),nan,D004T01P003L02,A03,128,0.046875,0.953125,0.9524590163934427,0.7000000000000001
Avagacestat (BMS-708163),nan,D004T01P003L02,A04,116,0.04310344827586207,0.9568965517241379,0.9603603603603604,0.74
Motesanib Diphosphate (AMG-706),nan,D004T01P003L02,A05,128,0.046875,0.953125,0.9647540983606561,0.7000000000000001
TWS119,nan,D004T01P003L02,A06,122,0.03278688524590164,0.9672131147540983,0.954237288135593,0.75
Sunitinib Malate,nan,D004T01P003L02,A07,122,0.02459016393442623,0.9754098360655737,0.9579831932773112,0.7666666666666666
AZ 960,nan,D004T01P003L02,A08,127,0.10236220472440945,0.8976377952755905,0.8833333333333333,0.6846153846153846
SL-327,nan,D004T01P003L02,A09,137,0.0364963503649635,0.9635036496350365,0.9340909090909092,0.8
MK-0752,nan,D004T01P003L02,A10,89,0.056179775280898875,0.9438202247191011,0.9583333333333334,0.76
SU11274,nan,D004T01P003L02,A11,133,0.05263157894736842,0.9473684210526316,0.9650793650793651,0.8285714285714286
CHIR-98014,nan,D004T01P003L02,A12,125,0.176,0.8240000000000001,0.8728155339805828,0.75
Vatalanib (PTK787) 2HCl,nan,D004T01P003L02,A13,123,0.07317073170731707,0.926829268292683,0.9719298245614038,0.7666666666666666
WHI-P154,nan,D004T01P003L02,A14,99,0.010101010101010102,0.98989898989899,0.9551020408163267,0.6
Foretinib (GSK1363089),nan,D004T01P003L02,A15,139,0.2158273381294964,0.7841726618705036,0.861467889908257,0.7633333333333333
IWR-1-endo,nan,D004T01P003L02,A16,156,0.0641025641025641,0.9358974358974359,0.9705479452054796,0.7900000000000001
AT9283,nan,D004T01P003L02,A17,117,0.1794871794871795,0.8205128205128205,0.8541666666666664,0.7285714285714284
BIO,nan,D004T01P003L02,A18,126,0.10317460317460317,0.8968253968253969,0.9477876106194691,0.7615384615384616
Lenvatinib (E7080),nan,D004T01P003L02,A19,140,0.06428571428571428,0.9357142857142857,0.9671755725190839,0.6888888888888888
K02288,nan,D004T01P003L02,A20,145,0.034482758620689655,0.9655172413793104,0.9650000000000004,0.74
WZ8040,nan,D004T01P003L02,A21,120,0.058333333333333334,0.9416666666666667,0.9628318584070799,0.7714285714285715
Filgotinib (GLPG0634),nan,D004T01P003L02,A22,103,0.02912621359223301,0.970873786407767,0.9640000000000001,0.7000000000000001
DMSO,nan,D004T01P003L02,A23,93,0.021505376344086023,0.978494623655914,0.9582417582417586,0.6
