Product.Name,Concentration,Plate.ID,Well.ID,Num.Objects,Percent.Dead,Percent.Live,Mean.Certainty.Live,Mean.Certainty.Dead
Linifanib (ABT-869),nan,D046T01P001L02,A01,154,0.13636363636363635,0.8636363636363636,0.8932330827067669,0.7571428571428572
Y-27632 2HCl,nan,D046T01P001L02,A02,195,0.10256410256410256,0.8974358974358975,0.9457142857142861,0.79
Cediranib (AZD2171),nan,D046T01P001L02,A03,199,0.08040201005025126,0.9195979899497487,0.9153005464480879,0.8062500000000001
Avagacestat (BMS-708163),nan,D046T01P001L02,A04,163,0.09202453987730061,0.9079754601226994,0.9554054054054056,0.7466666666666666
Motesanib Diphosphate (AMG-706),nan,D046T01P001L02,A05,176,0.14204545454545456,0.8579545454545454,0.9231788079470197,0.728
TWS119,nan,D046T01P001L02,A06,200,0.085,0.915,0.8939890710382518,0.7823529411764705
Sunitinib Malate,nan,D046T01P001L02,A07,189,0.10582010582010581,0.8941798941798942,0.9076923076923084,0.7099999999999999
AZ 960,nan,D046T01P001L02,A08,164,0.3170731707317073,0.6829268292682926,0.7937500000000002,0.7403846153846158
SL-327,nan,D046T01P001L02,A09,167,0.16766467065868262,0.8323353293413174,0.9194244604316547,0.7821428571428571
MK-0752,nan,D046T01P001L02,A10,126,0.1111111111111111,0.8888888888888888,0.9160714285714288,0.7285714285714286
SU11274,nan,D046T01P001L02,A11,142,0.1267605633802817,0.8732394366197183,0.9233870967741937,0.7722222222222224
CHIR-98014,nan,D046T01P001L02,A12,145,0.6275862068965518,0.37241379310344824,0.7907407407407407,0.8461538461538461
Vatalanib (PTK787) 2HCl,nan,D046T01P001L02,A13,140,0.11428571428571428,0.8857142857142857,0.9169354838709678,0.6999999999999998
WHI-P154,nan,D046T01P001L02,A14,167,0.07784431137724551,0.9221556886227544,0.9363636363636368,0.7153846153846154
Foretinib (GSK1363089),nan,D046T01P001L02,A15,123,0.3333333333333333,0.6666666666666667,0.7914634146341463,0.7463414634146343
IWR-1-endo,nan,D046T01P001L02,A16,124,0.1935483870967742,0.8064516129032258,0.9000000000000002,0.7083333333333331
AT9283,nan,D046T01P001L02,A17,89,0.8314606741573034,0.1685393258426966,0.6733333333333333,0.8959459459459459
BIO,nan,D046T01P001L02,A18,201,0.208955223880597,0.791044776119403,0.8540880503144654,0.7571428571428572
Lenvatinib (E7080),nan,D046T01P001L02,A19,134,0.09701492537313433,0.9029850746268657,0.9099173553719011,0.7538461538461537
K02288,nan,D046T01P001L02,A20,130,0.05384615384615385,0.9461538461538461,0.934959349593496,0.7571428571428572
WZ8040,nan,D046T01P001L02,A21,173,0.09826589595375723,0.9017341040462428,0.9410256410256415,0.7647058823529411
Filgotinib (GLPG0634),nan,D046T01P001L02,A22,174,0.22413793103448276,0.7758620689655172,0.8970370370370374,0.769230769230769
DMSO,nan,D046T01P001L02,A23,180,0.07777777777777778,0.9222222222222223,0.9180722891566268,0.7357142857142857
DMSO,nan,D046T01P001L02,A24,92,0.16304347826086957,0.8369565217391304,0.876623376623377,0.7266666666666666
