Product.Name,Concentration,Plate.ID,Well.ID,Num.Objects,Percent.Dead,Percent.Live,Mean.Certainty.Live,Mean.Certainty.Dead
Linifanib (ABT-869),nan,D020T02P009L02,A01,165,0.030303030303030304,0.9696969696969697,0.8600000000000001,0.6599999999999999
Y-27632 2HCl,nan,D020T02P009L02,A02,145,0.05517241379310345,0.9448275862068966,0.8510948905109492,0.65
Cediranib (AZD2171),nan,D020T02P009L02,A03,169,0.05325443786982249,0.9467455621301775,0.7850000000000003,0.6444444444444445
Avagacestat (BMS-708163),nan,D020T02P009L02,A04,176,0.022727272727272728,0.9772727272727273,0.8575581395348836,0.625
Motesanib Diphosphate (AMG-706),nan,D020T02P009L02,A05,191,0.07853403141361257,0.9214659685863874,0.7602272727272724,0.6466666666666665
TWS119,nan,D020T02P009L02,A06,175,0.03428571428571429,0.9657142857142857,0.8218934911242604,0.6666666666666666
Sunitinib Malate,nan,D020T02P009L02,A07,130,0.046153846153846156,0.9538461538461538,0.8322580645161288,0.7333333333333334
AZ 960,nan,D020T02P009L02,A08,185,0.032432432432432434,0.9675675675675676,0.8351955307262574,0.6499999999999999
SL-327,nan,D020T02P009L02,A09,162,0.012345679012345678,0.9876543209876543,0.8856250000000008,0.6499999999999999
MK-0752,nan,D020T02P009L02,A10,166,0.04216867469879518,0.9578313253012049,0.845911949685535,0.6142857142857142
SU11274,nan,D020T02P009L02,A11,177,0.022598870056497175,0.9774011299435028,0.8479768786127169,0.6499999999999999
CHIR-98014,nan,D020T02P009L02,A12,63,0.31746031746031744,0.6825396825396826,0.772093023255814,0.7900000000000001
Vatalanib (PTK787) 2HCl,nan,D020T02P009L02,A13,190,0.031578947368421054,0.968421052631579,0.8603260869565222,0.65
WHI-P154,nan,D020T02P009L02,A14,176,0.03977272727272727,0.9602272727272727,0.8455621301775148,0.6
Foretinib (GSK1363089),nan,D020T02P009L02,A15,97,0.3402061855670103,0.6597938144329897,0.69375,0.7121212121212122
IWR-1-endo,nan,D020T02P009L02,A16,165,0.06666666666666667,0.9333333333333333,0.8259740259740262,0.6818181818181818
AT9283,nan,D020T02P009L02,A17,45,0.9111111111111111,0.0888888888888889,0.55,0.8439024390243903
BIO,nan,D020T02P009L02,A18,126,0.09523809523809523,0.9047619047619048,0.7614035087719297,0.6833333333333332
Lenvatinib (E7080),nan,D020T02P009L02,A19,181,0.04419889502762431,0.9558011049723757,0.816184971098266,0.625
K02288,nan,D020T02P009L02,A20,182,0.054945054945054944,0.945054945054945,0.8040697674418609,0.6399999999999999
WZ8040,nan,D020T02P009L02,A21,160,0.0375,0.9625,0.8740259740259744,0.6666666666666666
Filgotinib (GLPG0634),nan,D020T02P009L02,A22,162,0.04938271604938271,0.9506172839506173,0.8383116883116885,0.625
