Product.Name,Concentration,Plate.ID,Well.ID,Num.Objects,Percent.Dead,Percent.Live,Mean.Certainty.Live,Mean.Certainty.Dead
Taselisib,1.0,D054T01P004L08,A01,49,0.22448979591836735,0.7755102040816326,0.7736842105263159,0.7545454545454544
Defactinib,0.0016,D054T01P004L08,A02,128,0.0,1.0,0.9601562500000005,
YM155,0.04,D054T01P004L08,A03,56,0.48214285714285715,0.5178571428571428,0.7482758620689656,0.7148148148148147
Irinotecan mit 5-FU + Gefitinib,0.008,D054T01P004L08,A04,142,0.04225352112676056,0.9577464788732395,0.8073529411764706,0.6666666666666666
Volasertib,0.04,D054T01P004L08,A05,61,0.819672131147541,0.180327868852459,0.7272727272727272,0.7879999999999998
Gemcitabine,0.04,D054T01P004L08,A06,57,0.7192982456140351,0.2807017543859649,0.6874999999999999,0.8073170731707314
Bexaroten,0.04,D054T01P004L08,A07,135,0.014814814814814815,0.9851851851851852,0.9180451127819552,0.6
Dasatinib,0.008,D054T01P004L08,A08,171,0.023391812865497075,0.9766081871345029,0.9455089820359288,0.625
Staurosporine_500nM,0.04,D054T01P004L08,A09,68,0.39705882352941174,0.6029411764705883,0.7,0.7222222222222222
Palbociclib,0.0016,D054T01P004L08,A10,132,0.0,1.0,0.9431818181818185,
Vinblastin,0.0016,D054T01P004L08,A11,146,0.0,1.0,0.9527397260273976,
Vinblastin,0.2,D054T01P004L08,A12,42,0.7619047619047619,0.23809523809523814,0.6699999999999999,0.865625
Irinotecan mit 5-FU,0.0016,D054T01P004L08,A13,118,0.059322033898305086,0.940677966101695,0.848648648648649,0.6571428571428571
YM155,1.0,D054T01P004L08,A14,14,1.0,0.0,,0.8571428571428571
Irinotecan / SN-38,0.2,D054T01P004L08,A15,25,0.96,0.040000000000000036,0.5,0.9499999999999997
Dabrafenib with Trametinib,0.04,D054T01P004L08,A16,85,0.2,0.8,0.839705882352941,0.6941176470588235
DMSO,nan,D054T01P004L08,A17,163,0.0,1.0,0.9453987730061358,
AZD 4547,0.2,D054T01P004L08,A18,146,0.0136986301369863,0.9863013698630136,0.9458333333333333,0.6
Afatinib,0.008,D054T01P004L08,A19,61,0.6721311475409836,0.3278688524590164,0.685,0.8219512195121952
ALISERTIB,0.008,D054T01P004L08,A20,135,0.1037037037037037,0.8962962962962963,0.7735537190082641,0.6642857142857143
lapatinib,0.04,D054T01P004L08,A21,140,0.014285714285714285,0.9857142857142858,0.9550724637681164,0.6499999999999999
ruxolitinib,0.04,D054T01P004L08,A22,149,0.0,1.0,0.9563758389261751,
Cabozantinib maleate,0.04,D054T01P004L08,A23,143,0.0,1.0,0.9328671328671333,
Panobinostat,0.008,D054T01P004L08,A24,134,0.007462686567164179,0.9925373134328358,0.9511278195488722,0.7
Idelalisib,0.2,D054T01P004L08,B01,110,0.01818181818181818,0.9818181818181818,0.9296296296296298,0.6499999999999999
DMSO,nan,D054T01P004L08,B03,152,0.013157894736842105,0.9868421052631579,0.9480000000000005,0.6
sonidegib,0.2,D054T01P004L08,B04,139,0.007194244604316547,0.9928057553956835,0.9297101449275363,0.8
Irinotecan / SN-38,0.04,D054T01P004L08,B05,63,0.8571428571428571,0.1428571428571429,0.6333333333333333,0.8407407407407405
Vorinostat,0.0016,D054T01P004L08,B06,169,0.01775147928994083,0.9822485207100592,0.9042168674698804,0.6
Trifluoridin/Tipiracil,1.0,D054T01P004L08,B07,179,0.01675977653631285,0.9832402234636871,0.8812500000000003,0.6
DMSO,nan,D054T01P004L08,B08,150,0.0,1.0,0.9493333333333341,
sonidegib,0.0016,D054T01P004L08,B09,174,0.005747126436781609,0.9942528735632183,0.9075144508670527,0.6
AZD 5363,0.008,D054T01P004L08,B10,126,0.015873015873015872,0.9841269841269842,0.9556451612903228,0.6499999999999999
LGK974,0.0016,D054T01P004L08,B11,164,0.0,1.0,0.9640243902439031,
5-FU,0.008,D054T01P004L08,B12,168,0.005952380952380952,0.9940476190476191,0.9664670658682638,0.6
Everolimus,0.2,D054T01P004L08,B13,120,0.025,0.975,0.9478632478632479,0.6666666666666666
AZD 4547,0.0016,D054T01P004L08,B14,163,0.006134969325153374,0.9938650306748467,0.9425925925925934,0.7
Oxaliplatin mit 5-FU + Gefitinib,0.04,D054T01P004L08,B15,156,0.07051282051282051,0.9294871794871795,0.893793103448276,0.7545454545454546
Paclitaxel,0.04,D054T01P004L08,B16,115,0.25217391304347825,0.7478260869565218,0.6720930232558141,0.693103448275862
PHENFORMIN,0.0016,D054T01P004L08,B17,150,0.0,1.0,0.940666666666667,
pazopanib,0.2,D054T01P004L08,B18,186,0.010752688172043012,0.989247311827957,0.9456521739130449,0.6
Irinotecan mit 5-FU,1.0,D054T01P004L08,B19,63,0.9841269841269841,0.015873015873015928,0.6,0.9032258064516127
Trametinib,1.0,D054T01P004L08,B20,97,0.9690721649484536,0.030927835051546393,0.5333333333333333,0.8702127659574465
Venetoclax,0.008,D054T01P004L08,B21,86,0.20930232558139536,0.7906976744186046,0.7749999999999999,0.7
Docetaxel,0.04,D054T01P004L08,B22,157,0.24203821656050956,0.7579617834394905,0.7310924369747897,0.7184210526315788
Alpelisib,0.008,D054T01P004L08,B23,151,0.013245033112582781,0.9867549668874173,0.9577181208053692,0.6499999999999999
Trametinib,0.0016,D054T01P004L08,B24,152,0.019736842105263157,0.9802631578947368,0.9288590604026852,0.6333333333333333
