Product.Name,Concentration,Plate.ID,Well.ID,Num.Objects,Percent.Dead,Percent.Live,Mean.Certainty.Live,Mean.Certainty.Dead
Linifanib (ABT-869),nan,D010T01P017L02,A01,185,0.010810810810810811,0.9891891891891892,0.8622950819672135,0.6
Y-27632 2HCl,nan,D010T01P017L02,A02,223,0.017937219730941704,0.9820627802690582,0.9109589041095899,0.725
Cediranib (AZD2171),nan,D010T01P017L02,A03,191,0.09424083769633508,0.9057591623036649,0.8745664739884397,0.7388888888888888
Avagacestat (BMS-708163),nan,D010T01P017L02,A04,192,0.052083333333333336,0.9479166666666666,0.867582417582418,0.6699999999999999
Motesanib Diphosphate (AMG-706),nan,D010T01P017L02,A05,190,0.02631578947368421,0.9736842105263158,0.8724324324324335,0.7000000000000001
TWS119,nan,D010T01P017L02,A06,184,0.010869565217391304,0.9891304347826086,0.9115384615384626,0.75
Sunitinib Malate,nan,D010T01P017L02,A07,219,0.0182648401826484,0.9817351598173516,0.9186046511627918,0.6499999999999999
AZ 960,nan,D010T01P017L02,A08,152,0.05263157894736842,0.9473684210526316,0.8923611111111112,0.6249999999999999
SL-327,nan,D010T01P017L02,A09,166,0.03614457831325301,0.963855421686747,0.8599999999999997,0.6333333333333333
MK-0752,nan,D010T01P017L02,A10,233,0.0815450643776824,0.9184549356223176,0.8275700934579445,0.7
SU11274,nan,D010T01P017L02,A11,162,0.030864197530864196,0.9691358024691358,0.8636942675159235,0.8200000000000001
CHIR-98014,nan,D010T01P017L02,A12,107,0.4953271028037383,0.5046728971962617,0.8166666666666664,0.8566037735849054
Vatalanib (PTK787) 2HCl,nan,D010T01P017L02,A13,177,0.02824858757062147,0.9717514124293786,0.9186046511627906,0.7
WHI-P154,nan,D010T01P017L02,A14,206,0.024271844660194174,0.9757281553398058,0.9084577114427873,0.78
Foretinib (GSK1363089),nan,D010T01P017L02,A15,192,0.06770833333333333,0.9322916666666666,0.8603351955307266,0.7615384615384614
IWR-1-endo,nan,D010T01P017L02,A16,177,0.03954802259887006,0.96045197740113,0.8670588235294127,0.6714285714285715
AT9283,nan,D010T01P017L02,A17,114,0.8157894736842105,0.1842105263157895,0.7238095238095238,0.8612903225806451
BIO,nan,D010T01P017L02,A18,166,0.08433734939759036,0.9156626506024097,0.8631578947368425,0.7071428571428572
Lenvatinib (E7080),nan,D010T01P017L02,A19,231,0.04329004329004329,0.9567099567099567,0.8696832579185533,0.74
