Product.Name,Concentration,Plate.ID,Well.ID,Num.Objects,Percent.Dead,Percent.Live,Mean.Certainty.Live,Mean.Certainty.Dead
Taselisib,1.0,D054T01P004L08,A01,49,0.3877551020408163,0.6122448979591837,0.78,0.7578947368421051
Defactinib,0.0016,D054T01P004L08,A02,128,0.015625,0.984375,0.9611111111111114,0.6
YM155,0.04,D054T01P004L08,A03,56,0.48214285714285715,0.5178571428571428,0.7586206896551723,0.7296296296296297
Irinotecan mit 5-FU + Gefitinib,0.008,D054T01P004L08,A04,142,0.13380281690140844,0.8661971830985915,0.9276422764227644,0.7368421052631577
Volasertib,0.04,D054T01P004L08,A05,61,0.45901639344262296,0.540983606557377,0.7696969696969697,0.7464285714285716
Gemcitabine,0.04,D054T01P004L08,A06,57,0.5263157894736842,0.4736842105263158,0.8074074074074075,0.8
Bexaroten,0.04,D054T01P004L08,A07,135,0.07407407407407407,0.9259259259259259,0.9479999999999998,0.6799999999999999
Dasatinib,0.008,D054T01P004L08,A08,171,0.04093567251461988,0.9590643274853801,0.9500000000000004,0.6714285714285714
Staurosporine_500nM,0.04,D054T01P004L08,A09,68,0.3088235294117647,0.6911764705882353,0.8127659574468086,0.7047619047619046
Palbociclib,0.0016,D054T01P004L08,A10,132,0.05303030303030303,0.946969696969697,0.9503999999999999,0.6428571428571429
Vinblastin,0.0016,D054T01P004L08,A11,146,0.00684931506849315,0.9931506849315068,0.9648275862068966,0.7
Vinblastin,0.2,D054T01P004L08,A12,42,0.4523809523809524,0.5476190476190477,0.773913043478261,0.7526315789473683
Irinotecan mit 5-FU,0.0016,D054T01P004L08,A13,118,0.07627118644067797,0.923728813559322,0.8761467889908255,0.6666666666666665
YM155,1.0,D054T01P004L08,A14,14,1.0,0.0,,0.9928571428571429
Irinotecan / SN-38,0.2,D054T01P004L08,A15,25,1.0,0.0,,0.9760000000000001
Dabrafenib with Trametinib,0.04,D054T01P004L08,A16,85,0.23529411764705882,0.7647058823529411,0.8876923076923074,0.695
DMSO,nan,D054T01P004L08,A17,163,0.04294478527607362,0.9570552147239264,0.9551282051282055,0.7
AZD 4547,0.2,D054T01P004L08,A18,146,0.03424657534246575,0.9657534246575342,0.9638297872340428,0.72
Afatinib,0.008,D054T01P004L08,A19,61,0.4426229508196721,0.5573770491803278,0.776470588235294,0.7592592592592594
ALISERTIB,0.008,D054T01P004L08,A20,135,0.11851851851851852,0.8814814814814815,0.8773109243697481,0.69375
lapatinib,0.04,D054T01P004L08,A21,140,0.04285714285714286,0.9571428571428572,0.9708955223880599,0.7000000000000001
ruxolitinib,0.04,D054T01P004L08,A22,149,0.013422818791946308,0.9865771812080537,0.9639455782312928,0.7
Cabozantinib maleate,0.04,D054T01P004L08,A23,143,0.04895104895104895,0.951048951048951,0.9485294117647061,0.6714285714285714
Panobinostat,0.008,D054T01P004L08,A24,134,0.029850746268656716,0.9701492537313433,0.9469230769230772,0.625
Idelalisib,0.2,D054T01P004L08,B01,110,0.07272727272727272,0.9272727272727272,0.9343137254901959,0.6625
DMSO,nan,D054T01P004L08,B03,152,0.039473684210526314,0.9605263157894737,0.9698630136986301,0.65
sonidegib,0.2,D054T01P004L08,B04,139,0.06474820143884892,0.935251798561151,0.9384615384615383,0.6666666666666666
Irinotecan / SN-38,0.04,D054T01P004L08,B05,63,0.6031746031746031,0.39682539682539686,0.7959999999999999,0.7315789473684211
Vorinostat,0.0016,D054T01P004L08,B06,169,0.03550295857988166,0.9644970414201184,0.9349693251533745,0.65
Trifluoridin/Tipiracil,1.0,D054T01P004L08,B07,179,0.0335195530726257,0.9664804469273743,0.9364161849710988,0.7166666666666667
DMSO,nan,D054T01P004L08,B08,150,0.03333333333333333,0.9666666666666667,0.971724137931035,0.6599999999999999
sonidegib,0.0016,D054T01P004L08,B09,174,0.040229885057471264,0.9597701149425287,0.9329341317365271,0.6857142857142857
AZD 5363,0.008,D054T01P004L08,B10,126,0.03968253968253968,0.9603174603174603,0.9371900826446281,0.7
LGK974,0.0016,D054T01P004L08,B11,164,0.024390243902439025,0.975609756097561,0.9675000000000006,0.6749999999999999
5-FU,0.008,D054T01P004L08,B12,168,0.02976190476190476,0.9702380952380952,0.9625766871165644,0.7
Everolimus,0.2,D054T01P004L08,B13,120,0.05,0.95,0.9526315789473686,0.7333333333333334
AZD 4547,0.0016,D054T01P004L08,B14,163,0.006134969325153374,0.9938650306748467,0.9592592592592595,0.7
Oxaliplatin mit 5-FU + Gefitinib,0.04,D054T01P004L08,B15,156,0.10256410256410256,0.8974358974358975,0.9171428571428574,0.7125
Paclitaxel,0.04,D054T01P004L08,B16,115,0.22608695652173913,0.7739130434782608,0.852808988764045,0.7076923076923077
PHENFORMIN,0.0016,D054T01P004L08,B17,150,0.02,0.98,0.9401360544217688,0.6999999999999998
pazopanib,0.2,D054T01P004L08,B18,186,0.021505376344086023,0.978494623655914,0.945604395604396,0.75
Irinotecan mit 5-FU,1.0,D054T01P004L08,B19,63,1.0,0.0,,0.9730158730158728
Trametinib,1.0,D054T01P004L08,B20,97,0.6804123711340206,0.31958762886597936,0.7096774193548385,0.8333333333333335
Venetoclax,0.008,D054T01P004L08,B21,86,0.313953488372093,0.686046511627907,0.8508474576271186,0.7444444444444442
