Product.Name,Concentration,Plate.ID,Well.ID,Num.Objects,Percent.Dead,Percent.Live,Mean.Certainty.Live,Mean.Certainty.Dead
Taselisib,1.0,D021T01P003L08,A01,205,0.3804878048780488,0.6195121951219512,0.8094488188976378,0.8320512820512818
Defactinib,0.0016,D021T01P003L08,A02,361,0.04709141274238227,0.9529085872576177,0.9555232558139533,0.8176470588235293
YM155,0.04,D021T01P003L08,A03,340,0.052941176470588235,0.9470588235294117,0.9319875776397513,0.7833333333333334
Irinotecan mit 5-FU + Gefitinib,0.008,D021T01P003L08,A04,297,0.10774410774410774,0.8922558922558923,0.9158490566037744,0.8031250000000001
Volasertib,0.04,D021T01P003L08,A05,255,0.21568627450980393,0.7843137254901961,0.8770000000000002,0.8145454545454546
Gemcitabine,0.04,D021T01P003L08,A06,254,0.23622047244094488,0.7637795275590551,0.8685567010309285,0.8083333333333337
Bexaroten,0.04,D021T01P003L08,A07,283,0.03180212014134275,0.9681978798586572,0.9510948905109492,0.7555555555555556
Dasatinib,0.008,D021T01P003L08,A08,239,0.1506276150627615,0.8493723849372385,0.8857142857142863,0.7694444444444446
Staurosporine_500nM,0.04,D021T01P003L08,A09,62,1.0,0.0,,0.9548387096774192
Palbociclib,0.0016,D021T01P003L08,A10,355,0.02535211267605634,0.9746478873239437,0.9534682080924858,0.6888888888888889
Vinblastin,0.0016,D021T01P003L08,A11,231,0.14285714285714285,0.8571428571428572,0.8656565656565665,0.8272727272727273
Vinblastin,0.2,D021T01P003L08,A12,238,0.5378151260504201,0.46218487394957986,0.7754545454545458,0.8750000000000003
Irinotecan mit 5-FU,0.0016,D021T01P003L08,A13,351,0.042735042735042736,0.9572649572649573,0.9276785714285714,0.7666666666666665
YM155,1.0,D021T01P003L08,A14,153,0.7973856209150327,0.20261437908496727,0.6903225806451614,0.8786885245901641
Irinotecan / SN-38,0.2,D021T01P003L08,A15,56,0.9821428571428571,0.017857142857142905,0.5,0.9581818181818182
Dabrafenib with Trametinib,0.04,D021T01P003L08,A16,297,0.20202020202020202,0.797979797979798,0.8291139240506336,0.8033333333333331
DMSO,nan,D021T01P003L08,A17,350,0.025714285714285714,0.9742857142857143,0.9653958944281521,0.7444444444444444
AZD 4547,0.2,D021T01P003L08,A18,334,0.059880239520958084,0.9401197604790419,0.9200636942675162,0.7699999999999999
Afatinib,0.008,D021T01P003L08,A19,238,0.17647058823529413,0.8235294117647058,0.8877551020408164,0.7785714285714288
ALISERTIB,0.008,D021T01P003L08,A20,357,0.04481792717086835,0.9551820728291317,0.9293255131964812,0.7687500000000002
lapatinib,0.04,D021T01P003L08,A21,359,0.025069637883008356,0.9749303621169917,0.959428571428571,0.6666666666666665
ruxolitinib,0.04,D021T01P003L08,A22,356,0.019662921348314606,0.9803370786516854,0.963323782234957,0.7000000000000001
Cabozantinib maleate,0.04,D021T01P003L08,A23,340,0.041176470588235294,0.9588235294117647,0.9521472392638037,0.7214285714285713
Panobinostat,0.008,D021T01P003L08,A24,305,0.009836065573770493,0.9901639344262295,0.9509933774834431,0.8666666666666667
Idelalisib,0.2,D021T01P003L08,B01,411,0.0340632603406326,0.9659367396593674,0.954156171284634,0.7214285714285714
Crizotinib,1.0,D021T01P003L08,B02,107,0.9626168224299065,0.03738317757009346,0.725,0.9126213592233013
DMSO,nan,D021T01P003L08,B03,325,0.021538461538461538,0.9784615384615385,0.9518867924528304,0.7714285714285714
sonidegib,0.2,D021T01P003L08,B04,256,0.03125,0.96875,0.9592741935483878,0.7125
Irinotecan / SN-38,0.04,D021T01P003L08,B05,318,0.27358490566037735,0.7264150943396226,0.8307359307359301,0.8011494252873563
Vorinostat,0.0016,D021T01P003L08,B06,317,0.10094637223974763,0.8990536277602523,0.9214035087719303,0.840625
Trifluoridin/Tipiracil,1.0,D021T01P003L08,B07,283,0.0176678445229682,0.9823321554770318,0.928057553956835,0.6199999999999999
DMSO,nan,D021T01P003L08,B08,406,0.014778325123152709,0.9852216748768473,0.9625000000000001,0.7333333333333334
sonidegib,0.0016,D021T01P003L08,B09,357,0.09523809523809523,0.9047619047619048,0.9176470588235291,0.8205882352941176
AZD 5363,0.008,D021T01P003L08,B10,366,0.01092896174863388,0.9890710382513661,0.9588397790055246,0.75
LGK974,0.0016,D021T01P003L08,B11,371,0.026954177897574125,0.9730458221024259,0.9578947368421055,0.71
5-FU,0.008,D021T01P003L08,B12,389,0.03598971722365039,0.9640102827763496,0.9501333333333332,0.7142857142857142
Everolimus,0.2,D021T01P003L08,B13,434,0.029953917050691243,0.9700460829493087,0.9498812351543933,0.7153846153846153
AZD 4547,0.0016,D021T01P003L08,B14,358,0.0111731843575419,0.9888268156424581,0.9661016949152538,0.75
Oxaliplatin mit 5-FU + Gefitinib,0.04,D021T01P003L08,B15,236,0.05084745762711865,0.9491525423728814,0.9334821428571434,0.7083333333333334
Paclitaxel,0.04,D021T01P003L08,B16,256,0.24609375,0.75390625,0.8590673575129536,0.8031746031746032
PHENFORMIN,0.0016,D021T01P003L08,B17,294,0.013605442176870748,0.9863945578231292,0.9706896551724136,0.6499999999999999
pazopanib,0.2,D021T01P003L08,B18,374,0.0213903743315508,0.9786096256684492,0.9557377049180326,0.725
Irinotecan mit 5-FU,1.0,D021T01P003L08,B19,79,0.8987341772151899,0.10126582278481011,0.7000000000000001,0.8788732394366197
Trametinib,1.0,D021T01P003L08,B20,335,0.3940298507462687,0.6059701492537313,0.7926108374384234,0.8348484848484846
Venetoclax,0.008,D021T01P003L08,B21,375,0.11733333333333333,0.8826666666666667,0.878549848942598,0.790909090909091
Docetaxel,0.04,D021T01P003L08,B22,168,0.34523809523809523,0.6547619047619048,0.8018181818181819,0.8586206896551722
Alpelisib,0.008,D021T01P003L08,B23,377,0.042440318302387266,0.9575596816976127,0.9473684210526317,0.7937500000000001
Trametinib,0.0016,D021T01P003L08,B24,426,0.05868544600938967,0.9413145539906104,0.9309226932668324,0.72
Taselisib,0.2,D021T01P003L08,C01,385,0.23376623376623376,0.7662337662337663,0.8447457627118646,0.8311111111111111
Irinotecan mit 5-FU + Gefitinib,0.04,D021T01P003L08,C02,309,0.10032362459546926,0.8996763754045307,0.8661870503597128,0.8354838709677419
Ponatinib,0.008,D021T01P003L08,C03,405,0.027160493827160494,0.9728395061728395,0.9538071065989849,0.7636363636363636
Gemcitabine,0.0016,D021T01P003L08,C04,331,0.02416918429003021,0.9758308157099698,0.9507739938080499,0.6874999999999999
5-FU,0.2,D021T01P003L08,C05,372,0.07795698924731183,0.9220430107526881,0.9209912536443154,0.7689655172413793
Etoposid,0.0016,D021T01P003L08,C06,324,0.021604938271604937,0.9783950617283951,0.9599369085173506,0.7285714285714285
Vorinostat,0.008,D021T01P003L08,C07,353,0.0226628895184136,0.9773371104815864,0.9713043478260867,0.8
Olaparib,0.2,D021T01P003L08,C08,329,0.015197568389057751,0.9848024316109423,0.9651234567901238,0.82
Everolimus,0.0016,D021T01P003L08,C09,307,0.04234527687296417,0.9576547231270358,0.9391156462585039,0.7307692307692306
Bexaroten,0.008,D021T01P003L08,C10,393,0.015267175572519083,0.9847328244274809,0.9509043927648582,0.75
Venetoclax,0.04,D021T01P003L08,C11,351,0.008547008547008548,0.9914529914529915,0.9591954022988506,0.7333333333333334
Docetaxel,1.0,D021T01P003L08,C12,276,0.391304347826087,0.6086956521739131,0.8297619047619048,0.8324074074074077
PRI-724,0.0016,D021T01P003L08,C13,326,0.027607361963190184,0.9723926380368099,0.9675078864353307,0.7333333333333334
Erlotinib,0.0016,D021T01P003L08,C14,390,0.020512820512820513,0.9794871794871794,0.9489528795811518,0.7625000000000001
Bortezomib,0.2,D021T01P003L08,C15,92,1.0,0.0,,0.9695652173913044
DMSO,nan,D021T01P003L08,C16,391,0.020460358056265986,0.979539641943734,0.9637075718015659,0.6874999999999999
GSK2636771,0.2,D021T01P003L08,C17,251,0.07569721115537849,0.9243027888446215,0.9237068965517241,0.7526315789473683
Methotrexate,0.0016,D021T01P003L08,C18,349,0.011461318051575931,0.9885386819484241,0.9628985507246381,0.7749999999999999
PHENFORMIN,0.04,D021T01P003L08,C19,414,0.036231884057971016,0.9637681159420289,0.9426065162907266,0.6733333333333332
5-FU,0.04,D021T01P003L08,C20,384,0.052083333333333336,0.9479166666666666,0.9167582417582422,0.75
Defactinib,1.0,D021T01P003L08,C21,364,0.07692307692307693,0.9230769230769231,0.911904761904762,0.7642857142857143
Venetoclax,0.0016,D021T01P003L08,C22,373,0.0160857908847185,0.9839142091152815,0.953405994550409,0.7166666666666667
GSK2636771,0.008,D021T01P003L08,C23,376,0.07446808510638298,0.925531914893617,0.9261494252873566,0.778571428571429
DMSO,nan,D021T01P003L08,C24,345,0.04927536231884058,0.9507246376811594,0.9448170731707315,0.7176470588235293
Dasatinib,0.0016,D021T01P003L08,D01,335,0.13134328358208955,0.8686567164179104,0.867010309278351,0.7840909090909093
Olaparib,0.0016,D021T01P003L08,D02,367,0.027247956403269755,0.9727520435967303,0.9560224089635858,0.72
Dacarbazine,0.04,D021T01P003L08,D03,371,0.01078167115902965,0.9892183288409704,0.9653950953678474,0.9
Erlotinib,0.008,D021T01P003L08,D04,362,0.022099447513812154,0.9779005524861879,0.9627118644067798,0.7625
Cabozantinib maleate,0.0016,D021T01P003L08,D05,333,0.042042042042042045,0.9579579579579579,0.9601880877742945,0.7285714285714285
Regorafenib,0.04,D021T01P003L08,D06,390,0.07179487179487179,0.9282051282051282,0.9361878453038673,0.7892857142857143
Idelalisib,0.008,D021T01P003L08,D07,313,0.051118210862619806,0.9488817891373802,0.9538720538720538,0.7625000000000001
Oxaliplatin mit 5-FU + Gefitinib,0.0016,D021T01P003L08,D08,417,0.04316546762589928,0.9568345323741008,0.9553884711779445,0.6944444444444442
Palbociclib,1.0,D021T01P003L08,D09,357,0.06162464985994398,0.938375350140056,0.8976119402985075,0.7954545454545456
DMSO,nan,D021T01P003L08,D10,395,0.03291139240506329,0.9670886075949368,0.958638743455497,0.7538461538461537
Bleomycin,0.008,D021T01P003L08,D11,392,0.03316326530612245,0.9668367346938775,0.9530343007915563,0.7076923076923076
Dabrafenib,0.2,D021T01P003L08,D12,297,0.11784511784511785,0.8821548821548821,0.8660305343511459,0.802857142857143
VX-702,0.2,D021T01P003L08,D13,414,0.024154589371980676,0.9758454106280193,0.9559405940594053,0.77
MK-1775,0.04,D021T01P003L08,D14,270,0.17777777777777778,0.8222222222222222,0.884234234234235,0.8041666666666664
Regorafenib,0.0016,D021T01P003L08,D15,363,0.01928374655647383,0.9807162534435262,0.9662921348314605,0.7142857142857143
Bleomycin,1.0,D021T01P003L08,D16,357,0.1792717086834734,0.8207282913165266,0.8484641638225265,0.7750000000000001
Sorafenib,0.0016,D021T01P003L08,D17,320,0.025,0.975,0.9740384615384615,0.8250000000000001
YM155,0.008,D021T01P003L08,D18,409,0.034229828850855744,0.9657701711491442,0.9483544303797464,0.8214285714285714
Gefitinib,0.0016,D021T01P003L08,D19,406,0.04187192118226601,0.958128078817734,0.9565552699228785,0.7882352941176469
Sorafenib,0.008,D021T01P003L08,D20,324,0.015432098765432098,0.9845679012345679,0.9639498432601877,0.74
Oxaliplatin mit 5-FU,0.04,D021T01P003L08,D21,312,0.03205128205128205,0.967948717948718,0.9350993377483446,0.74
Erlotinib,0.04,D021T01P003L08,D22,318,0.031446540880503145,0.9685534591194969,0.9561688311688313,0.6799999999999999
Afatinib,0.2,D021T01P003L08,D23,72,0.8888888888888888,0.11111111111111116,0.6125,0.9078124999999998
Alpelisib,0.0016,D021T01P003L08,D24,391,0.02557544757033248,0.9744245524296675,0.9501312335957998,0.8399999999999999
Taselisib,0.008,D021T01P003L08,E01,251,0.2788844621513944,0.7211155378486056,0.8403314917127076,0.7871428571428573
YM155,0.2,D021T01P003L08,E02,166,0.5963855421686747,0.4036144578313253,0.7343283582089554,0.8464646464646461
Irinotecan mit 5-FU + Gefitinib,0.0016,D021T01P003L08,E03,343,0.037900874635568516,0.9620991253644315,0.9439393939393936,0.7384615384615384
Oxaliplatin mit 5-FU + Gefitinib,0.2,D021T01P003L08,E04,351,0.16524216524216523,0.8347578347578348,0.8679180887372021,0.794827586206897
Etoposid,0.04,D021T01P003L08,E05,303,0.0891089108910891,0.9108910891089109,0.9148550724637688,0.7518518518518519
DMSO,nan,D021T01P003L08,E06,309,0.019417475728155338,0.9805825242718447,0.9580858085808583,0.7833333333333332
Oxaliplatin,0.0016,D021T01P003L08,E07,412,0.03155339805825243,0.9684466019417476,0.9556390977443608,0.7538461538461537
Etoposid,1.0,D021T01P003L08,E08,215,0.2930232558139535,0.7069767441860465,0.8375000000000002,0.8301587301587303
pazopanib,0.04,D021T01P003L08,E09,376,0.034574468085106384,0.9654255319148937,0.9539944903581263,0.7307692307692306
Venetoclax,0.2,D021T01P003L08,E10,366,0.02459016393442623,0.9754098360655737,0.956582633053221,0.7777777777777778
Bexaroten,1.0,D021T01P003L08,E11,304,0.023026315789473683,0.9769736842105263,0.9575757575757576,0.7857142857142857
Afatinib,1.0,D021T01P003L08,E12,63,0.9841269841269841,0.015873015873015928,0.5,0.9451612903225803
DMSO,nan,D021T01P003L08,E13,370,0.013513513513513514,0.9864864864864865,0.9597260273972604,0.72
Birinapant,0.2,D021T01P003L08,E14,263,0.21292775665399238,0.7870722433460076,0.8734299516908215,0.7500000000000003
Afatinib,0.04,D021T01P003L08,E15,429,0.09557109557109557,0.9044289044289044,0.9113402061855664,0.7756097560975611
17AAG,0.0016,D021T01P003L08,E16,408,0.012254901960784314,0.9877450980392157,0.9563275434243173,0.76
DMSO,nan,D021T01P003L08,E17,296,0.04054054054054054,0.9594594594594594,0.9475352112676053,0.7666666666666667
MK-1775,0.0016,D021T01P003L08,E18,386,0.018134715025906734,0.9818652849740933,0.9525065963060682,0.7428571428571428
Trametinib,0.008,D021T01P003L08,E19,396,0.08838383838383838,0.9116161616161617,0.9096952908587256,0.7314285714285713
Irinotecan / SN-38,1.0,D021T01P003L08,E20,184,0.9347826086956522,0.06521739130434778,0.6,0.9395348837209307
Idelalisib,1.0,D021T01P003L08,E21,337,0.08011869436201781,0.9198813056379822,0.9119354838709685,0.7777777777777779
Bleomycin,0.2,D021T01P003L08,E22,294,0.023809523809523808,0.9761904761904762,0.9376306620209064,0.7857142857142857
