Product.Name,Concentration,Plate.ID,Well.ID,Num.Objects,Percent.Dead,Percent.Live,Mean.Certainty.Live,Mean.Certainty.Dead
Linifanib (ABT-869),nan,D022T01P001L02,A01,243,0.037037037037037035,0.962962962962963,0.8448717948717954,0.6777777777777777
Y-27632 2HCl,nan,D022T01P001L02,A02,206,0.043689320388349516,0.9563106796116505,0.8730964467005079,0.6555555555555554
Cediranib (AZD2171),nan,D022T01P001L02,A03,188,0.20212765957446807,0.7978723404255319,0.698,0.6894736842105266
Avagacestat (BMS-708163),nan,D022T01P001L02,A04,206,0.05825242718446602,0.941747572815534,0.8572164948453614,0.6083333333333333
Motesanib Diphosphate (AMG-706),nan,D022T01P001L02,A05,197,0.08629441624365482,0.9137055837563451,0.7977777777777783,0.6705882352941175
TWS119,nan,D022T01P001L02,A06,206,0.02912621359223301,0.970873786407767,0.8440000000000007,0.6833333333333332
Sunitinib Malate,nan,D022T01P001L02,A07,220,0.20454545454545456,0.7954545454545454,0.757142857142857,0.7022222222222224
AZ 960,nan,D022T01P001L02,A08,196,0.05612244897959184,0.9438775510204082,0.8486486486486491,0.6454545454545454
SL-327,nan,D022T01P001L02,A09,254,0.07086614173228346,0.9291338582677166,0.8427966101694918,0.6666666666666665
MK-0752,nan,D022T01P001L02,A10,268,0.018656716417910446,0.9813432835820896,0.8437262357414455,0.62
SU11274,nan,D022T01P001L02,A11,208,0.03365384615384615,0.9663461538461539,0.8457711442786081,0.6285714285714284
CHIR-98014,nan,D022T01P001L02,A12,265,0.15849056603773584,0.8415094339622642,0.7143497757847531,0.6928571428571428
Vatalanib (PTK787) 2HCl,nan,D022T01P001L02,A13,269,0.026022304832713755,0.9739776951672863,0.8526717557251916,0.6714285714285715
WHI-P154,nan,D022T01P001L02,A14,264,0.030303030303030304,0.9696969696969697,0.8433593750000004,0.6375
Foretinib (GSK1363089),nan,D022T01P001L02,A15,245,0.04897959183673469,0.9510204081632653,0.7532188841201717,0.6416666666666665
IWR-1-endo,nan,D022T01P001L02,A16,183,0.03825136612021858,0.9617486338797814,0.8607954545454551,0.6714285714285714
AT9283,nan,D022T01P001L02,A17,288,0.6875,0.3125,0.5611111111111114,0.7106060606060596
BIO,nan,D022T01P001L02,A18,216,0.14351851851851852,0.8564814814814815,0.7886486486486499,0.7161290322580646
Lenvatinib (E7080),nan,D022T01P001L02,A19,210,0.0761904761904762,0.9238095238095239,0.8371134020618561,0.6625
K02288,nan,D022T01P001L02,A20,231,0.025974025974025976,0.974025974025974,0.8680000000000008,0.7000000000000001
WZ8040,nan,D022T01P001L02,A21,213,0.018779342723004695,0.9812206572769953,0.9038277511961725,0.7
Filgotinib (GLPG0634),nan,D022T01P001L02,A22,221,0.03167420814479638,0.9683257918552036,0.8537383177570098,0.7142857142857143
DMSO,nan,D022T01P001L02,A23,207,0.04830917874396135,0.9516908212560387,0.8532994923857874,0.6399999999999999
DMSO,nan,D022T01P001L02,A24,208,0.02403846153846154,0.9759615384615384,0.8581280788177347,0.64
AG-1024,nan,D022T01P001L02,B01,221,0.07239819004524888,0.9276018099547512,0.8468292682926833,0.7187499999999998
GNF-5,nan,D022T01P001L02,B02,199,0.06030150753768844,0.9396984924623115,0.8352941176470595,0.6999999999999998
BX-912,nan,D022T01P001L02,B03,182,0.17582417582417584,0.8241758241758241,0.6373333333333331,0.675
DMSO,nan,D022T01P001L02,B04,188,0.047872340425531915,0.9521276595744681,0.854189944134079,0.6444444444444445
Aurora A Inhibitor I,nan,D022T01P001L02,B05,153,0.2549019607843137,0.7450980392156863,0.6368421052631581,0.68974358974359
VX-11e,nan,D022T01P001L02,B06,224,0.04017857142857143,0.9598214285714286,0.8381395348837216,0.6888888888888888
Pimasertib (AS-703026),nan,D022T01P001L02,B07,261,0.19157088122605365,0.8084291187739463,0.7369668246445495,0.6920000000000002
DMSO,nan,D022T01P001L02,B08,194,0.05670103092783505,0.9432989690721649,0.8601092896174871,0.6727272727272726
Quizartinib (AC220),nan,D022T01P001L02,B09,227,0.10572687224669604,0.8942731277533039,0.7152709359605905,0.6666666666666665
LJI308,nan,D022T01P001L02,B10,215,0.027906976744186046,0.9720930232558139,0.8535885167464128,0.7333333333333334
PHT-427,nan,D022T01P001L02,B11,245,0.04081632653061224,0.9591836734693877,0.8655319148936178,0.7100000000000001
DMSO,nan,D022T01P001L02,B12,217,0.059907834101382486,0.9400921658986175,0.8441176470588242,0.6230769230769229
BIRB 796 (Doramapimod),nan,D022T01P001L02,B13,195,0.03076923076923077,0.9692307692307692,0.8386243386243389,0.7000000000000001
VE-821,nan,D022T01P001L02,B14,219,0.0502283105022831,0.9497716894977168,0.8725961538461545,0.6454545454545454
AZD8330,nan,D022T01P001L02,B15,253,0.17391304347826086,0.8260869565217391,0.7645933014354064,0.663636363636364
DMSO,nan,D022T01P001L02,B16,255,0.043137254901960784,0.9568627450980393,0.8520491803278698,0.6272727272727272
GSK461364,nan,D022T01P001L02,B17,167,0.5029940119760479,0.4970059880239521,0.5855421686746991,0.6547619047619055
BMS-582949,nan,D022T01P001L02,B18,218,0.05045871559633028,0.9495412844036697,0.857971014492754,0.6818181818181818
Mubritinib (TAK 165),nan,D022T01P001L02,B19,251,0.46613545816733065,0.5338645418326693,0.630597014925373,0.7042735042735044
DMSO,nan,D022T01P001L02,B20,265,0.03773584905660377,0.9622641509433962,0.8549019607843142,0.66
Volasertib (BI 6727),nan,D022T01P001L02,B21,236,0.0635593220338983,0.9364406779661016,0.8533936651583718,0.6799999999999999
DMSO,nan,D022T01P001L02,B22,233,0.02145922746781116,0.9785407725321889,0.8504385964912288,0.7
DMSO,nan,D022T01P001L02,B23,248,0.06451612903225806,0.935483870967742,0.8672413793103457,0.6624999999999999
DMSO,nan,D022T01P001L02,B24,212,0.02358490566037736,0.9764150943396226,0.8690821256038649,0.6599999999999999
Axitinib,nan,D022T01P001L02,C01,196,0.061224489795918366,0.9387755102040817,0.8505434782608703,0.7166666666666667
Enzastaurin (LY317615),nan,D022T01P001L02,C02,172,0.046511627906976744,0.9534883720930233,0.7920731707317076,0.625
"Dovitinib (TKI-258, CHIR-258)",nan,D022T01P001L02,C03,303,0.29372937293729373,0.7062706270627063,0.6719626168224289,0.7258426966292135
Ruxolitinib (INCB018424),nan,D022T01P001L02,C04,232,0.07758620689655173,0.9224137931034483,0.8401869158878505,0.6555555555555554
Nilotinib (AMN-107),nan,D022T01P001L02,C05,220,0.06818181818181818,0.9318181818181819,0.8200000000000003,0.7066666666666667
Semagacestat (LY450139),nan,D022T01P001L02,C06,230,0.0391304347826087,0.9608695652173913,0.8389140271493215,0.711111111111111
"Temsirolimus (CCI-779, NSC 683864)",nan,D022T01P001L02,C07,270,0.08888888888888889,0.9111111111111111,0.8410569105691054,0.6875
DAPT (GSI-IX),nan,D022T01P001L02,C08,246,0.044715447154471545,0.9552845528455285,0.8604255319148947,0.6636363636363636
Crizotinib (PF-02341066),nan,D022T01P001L02,C09,257,0.642023346303502,0.357976653696498,0.5717391304347832,0.6903030303030295
ICG-001,nan,D022T01P001L02,C10,238,0.046218487394957986,0.953781512605042,0.8444933920704847,0.6272727272727271
