Product.Name,Concentration,Plate.ID,Well.ID,Num.Objects,Percent.Dead,Percent.Live,Mean.Certainty.Live,Mean.Certainty.Dead
Taselisib,1.0,D021T01P003L08,A01,205,0.4926829268292683,0.5073170731707317,0.7826923076923079,0.8633663366336637
Defactinib,0.0016,D021T01P003L08,A02,361,0.002770083102493075,0.997229916897507,0.9674999999999997,0.8
YM155,0.04,D021T01P003L08,A03,340,0.1264705882352941,0.8735294117647059,0.9040404040404039,0.7418604651162793
Irinotecan mit 5-FU + Gefitinib,0.008,D021T01P003L08,A04,297,0.2558922558922559,0.7441077441077442,0.8692307692307697,0.8052631578947369
Volasertib,0.04,D021T01P003L08,A05,255,0.39215686274509803,0.607843137254902,0.8316129032258063,0.8249999999999997
Gemcitabine,0.04,D021T01P003L08,A06,254,0.3779527559055118,0.6220472440944882,0.8367088607594939,0.8406249999999998
Bexaroten,0.04,D021T01P003L08,A07,283,0.0,1.0,0.9805653710247354,
Dasatinib,0.008,D021T01P003L08,A08,239,0.301255230125523,0.698744769874477,0.8377245508982036,0.8055555555555557
Staurosporine_500nM,0.04,D021T01P003L08,A09,62,1.0,0.0,,0.9919354838709677
Palbociclib,0.0016,D021T01P003L08,A10,355,0.0,1.0,0.9819718309859151,
Vinblastin,0.0016,D021T01P003L08,A11,231,0.11688311688311688,0.8831168831168831,0.9044117647058828,0.8111111111111109
Vinblastin,0.2,D021T01P003L08,A12,238,0.21428571428571427,0.7857142857142857,0.8106951871657757,0.7235294117647061
Irinotecan mit 5-FU,0.0016,D021T01P003L08,A13,351,0.045584045584045586,0.9544159544159544,0.9226865671641789,0.8062499999999999
YM155,1.0,D021T01P003L08,A14,153,0.8300653594771242,0.16993464052287577,0.6807692307692308,0.9149606299212597
Irinotecan / SN-38,0.2,D021T01P003L08,A15,56,1.0,0.0,,0.9982142857142857
Dabrafenib with Trametinib,0.04,D021T01P003L08,A16,297,0.6902356902356902,0.3097643097643098,0.6239130434782613,0.8273170731707311
DMSO,nan,D021T01P003L08,A17,350,0.005714285714285714,0.9942857142857143,0.974425287356322,0.6
