Product.Name,Concentration,Plate.ID,Well.ID,Num.Objects,Percent.Dead,Percent.Live,Mean.Certainty.Live,Mean.Certainty.Dead
Linifanib (ABT-869),nan,D030T01P001L02,A01,197,0.25380710659898476,0.7461928934010152,0.8775510204081635,0.7859999999999998
Y-27632 2HCl,nan,D030T01P001L02,A02,306,0.10457516339869281,0.8954248366013072,0.9240875912408762,0.765625
Cediranib (AZD2171),nan,D030T01P001L02,A03,308,0.24675324675324675,0.7532467532467533,0.9271551724137932,0.8092105263157893
Avagacestat (BMS-708163),nan,D030T01P001L02,A04,348,0.13505747126436782,0.8649425287356322,0.9441860465116275,0.7851063829787234
Motesanib Diphosphate (AMG-706),nan,D030T01P001L02,A05,247,0.06477732793522267,0.9352226720647774,0.9480519480519481,0.73125
TWS119,nan,D030T01P001L02,A06,271,0.1033210332103321,0.8966789667896679,0.9246913580246917,0.792857142857143
Sunitinib Malate,nan,D030T01P001L02,A07,242,0.2024793388429752,0.7975206611570248,0.9362694300518138,0.7959183673469387
AZ 960,nan,D030T01P001L02,A08,317,0.19873817034700317,0.8012618296529969,0.9114173228346457,0.7904761904761907
SL-327,nan,D030T01P001L02,A09,362,0.19337016574585636,0.8066298342541436,0.9390410958904111,0.78
MK-0752,nan,D030T01P001L02,A10,222,0.15315315315315314,0.8468468468468469,0.9239361702127659,0.7764705882352942
SU11274,nan,D030T01P001L02,A11,234,0.11965811965811966,0.8803418803418803,0.9199029126213594,0.7428571428571427
CHIR-98014,nan,D030T01P001L02,A12,469,0.8230277185501066,0.1769722814498934,0.7072289156626508,0.814766839378238
Vatalanib (PTK787) 2HCl,nan,D030T01P001L02,A13,250,0.104,0.896,0.9383928571428574,0.7807692307692307
WHI-P154,nan,D030T01P001L02,A14,260,0.1076923076923077,0.8923076923076922,0.9150862068965522,0.7642857142857145
Foretinib (GSK1363089),nan,D030T01P001L02,A15,295,0.2271186440677966,0.7728813559322034,0.9039473684210528,0.8089552238805969
IWR-1-endo,nan,D030T01P001L02,A16,200,0.095,0.905,0.9259668508287295,0.7421052631578947
AT9283,nan,D030T01P001L02,A17,555,0.863063063063063,0.13693693693693698,0.5947368421052635,0.8202505219206673
BIO,nan,D030T01P001L02,A18,307,0.15309446254071662,0.8469055374592833,0.923461538461539,0.7765957446808514
Lenvatinib (E7080),nan,D030T01P001L02,A19,250,0.108,0.892,0.9076233183856501,0.7370370370370369
K02288,nan,D030T01P001L02,A20,216,0.19444444444444445,0.8055555555555556,0.9287356321839085,0.7928571428571429
WZ8040,nan,D030T01P001L02,A21,302,0.09602649006622517,0.9039735099337748,0.9424908424908427,0.7344827586206896
Filgotinib (GLPG0634),nan,D030T01P001L02,A22,293,0.16040955631399317,0.8395904436860069,0.9252032520325205,0.7914893617021276
DMSO,nan,D030T01P001L02,A23,321,0.10903426791277258,0.8909657320872274,0.9321678321678325,0.8057142857142857
DMSO,nan,D030T01P001L02,A24,261,0.12260536398467432,0.8773946360153256,0.926637554585153,0.778125
AG-1024,nan,D030T01P001L02,B01,383,0.12010443864229765,0.8798955613577023,0.9237388724035612,0.7891304347826088
GNF-5,nan,D030T01P001L02,B02,292,0.14726027397260275,0.8527397260273972,0.9321285140562252,0.7674418604651164
BX-912,nan,D030T01P001L02,B03,188,0.4574468085106383,0.5425531914893618,0.8539215686274508,0.803488372093023
DMSO,nan,D030T01P001L02,B04,233,0.13733905579399142,0.8626609442060086,0.9363184079601993,0.753125
Aurora A Inhibitor I,nan,D030T01P001L02,B05,231,0.09956709956709957,0.9004329004329005,0.952403846153846,0.7608695652173914
VX-11e,nan,D030T01P001L02,B06,402,0.2885572139303483,0.7114427860696517,0.9248251748251755,0.7922413793103451
Pimasertib (AS-703026),nan,D030T01P001L02,B07,335,0.27761194029850744,0.7223880597014926,0.9165289256198353,0.8193548387096776
DMSO,nan,D030T01P001L02,B08,264,0.14772727272727273,0.8522727272727273,0.9311111111111113,0.7769230769230769
Quizartinib (AC220),nan,D030T01P001L02,B09,194,0.14432989690721648,0.8556701030927836,0.9421686746987954,0.8107142857142857
LJI308,nan,D030T01P001L02,B10,249,0.14056224899598393,0.8594377510040161,0.9411214953271027,0.7971428571428569
PHT-427,nan,D030T01P001L02,B11,314,0.14968152866242038,0.8503184713375797,0.9220973782771539,0.7638297872340428
DMSO,nan,D030T01P001L02,B12,201,0.1691542288557214,0.8308457711442786,0.9233532934131737,0.7941176470588236
BIRB 796 (Doramapimod),nan,D030T01P001L02,B13,302,0.1357615894039735,0.8642384105960265,0.9344827586206899,0.7512195121951218
VE-821,nan,D030T01P001L02,B14,283,0.13074204946996468,0.8692579505300353,0.9260162601626022,0.7675675675675676
AZD8330,nan,D030T01P001L02,B15,366,0.2677595628415301,0.7322404371584699,0.9011194029850754,0.7999999999999999
DMSO,nan,D030T01P001L02,B16,227,0.15418502202643172,0.8458149779735683,0.9354166666666669,0.7885714285714287
GSK461364,nan,D030T01P001L02,B17,142,0.38028169014084506,0.619718309859155,0.8977272727272727,0.8296296296296295
BMS-582949,nan,D030T01P001L02,B18,290,0.1206896551724138,0.8793103448275862,0.9262745098039219,0.7828571428571429
Mubritinib (TAK 165),nan,D030T01P001L02,B19,381,0.30971128608923887,0.6902887139107612,0.7634980988593159,0.7389830508474571
DMSO,nan,D030T01P001L02,B20,254,0.15748031496062992,0.8425196850393701,0.9467289719626176,0.7575000000000001
Volasertib (BI 6727),nan,D030T01P001L02,B21,223,0.16143497757847533,0.8385650224215246,0.9112299465240645,0.7972222222222219
DMSO,nan,D030T01P001L02,B22,207,0.18840579710144928,0.8115942028985508,0.899404761904762,0.8076923076923077
DMSO,nan,D030T01P001L02,B23,266,0.11278195488721804,0.887218045112782,0.9199152542372883,0.7533333333333333
DMSO,nan,D030T01P001L02,B24,222,0.17567567567567569,0.8243243243243243,0.9262295081967215,0.735897435897436
Axitinib,nan,D030T01P001L02,C01,223,0.07174887892376682,0.9282511210762332,0.9280193236714979,0.7625
Enzastaurin (LY317615),nan,D030T01P001L02,C02,290,0.31724137931034485,0.6827586206896552,0.851010101010101,0.7782608695652177
"Dovitinib (TKI-258, CHIR-258)",nan,D030T01P001L02,C03,326,0.07975460122699386,0.9202453987730062,0.9480000000000001,0.7230769230769233
Ruxolitinib (INCB018424),nan,D030T01P001L02,C04,180,0.19444444444444445,0.8055555555555556,0.903448275862069,0.7971428571428572
Nilotinib (AMN-107),nan,D030T01P001L02,C05,269,0.21561338289962825,0.7843866171003717,0.9379146919431285,0.7913793103448273
Semagacestat (LY450139),nan,D030T01P001L02,C06,335,0.1791044776119403,0.8208955223880597,0.9330909090909097,0.7783333333333335
"Temsirolimus (CCI-779, NSC 683864)",nan,D030T01P001L02,C07,356,0.09831460674157304,0.901685393258427,0.9398753894080994,0.7685714285714285
DAPT (GSI-IX),nan,D030T01P001L02,C08,304,0.17763157894736842,0.8223684210526316,0.9236000000000003,0.811111111111111
Crizotinib (PF-02341066),nan,D030T01P001L02,C09,370,0.5027027027027027,0.4972972972972973,0.8429347826086955,0.8129032258064517
ICG-001,nan,D030T01P001L02,C10,335,0.0955223880597015,0.9044776119402985,0.9448844884488453,0.7531250000000002
Brivanib (BMS-540215),nan,D030T01P001L02,C11,310,0.17419354838709677,0.8258064516129032,0.9359375000000005,0.7703703703703701
GW788388,nan,D030T01P001L02,C12,292,0.17465753424657535,0.8253424657534246,0.9211618257261415,0.7549019607843136
U0126-EtOH,nan,D030T01P001L02,C13,308,0.16233766233766234,0.8376623376623377,0.9263565891472871,0.7959999999999998
S-Ruxolitinib (INCB018424),nan,D030T01P001L02,C14,208,0.24519230769230768,0.7548076923076923,0.9273885350318473,0.8098039215686271
GSK690693,nan,D030T01P001L02,C15,342,0.07894736842105263,0.9210526315789473,0.9323809523809528,0.7740740740740741
SANT-1,nan,D030T01P001L02,C16,310,0.12580645161290321,0.8741935483870968,0.9287822878228785,0.8000000000000002
Brivanib Alaninate (BMS-582664),nan,D030T01P001L02,C17,257,0.14396887159533073,0.8560311284046693,0.9254545454545459,0.7837837837837835
Ro 31-8220 Mesylate,nan,D030T01P001L02,C18,434,0.8087557603686636,0.1912442396313364,0.791566265060241,0.8242165242165244
CP-724714,nan,D030T01P001L02,C19,316,0.09177215189873418,0.9082278481012658,0.9473867595818815,0.7655172413793103
AR-A014418,nan,D030T01P001L02,C20,333,0.21921921921921922,0.7807807807807807,0.913461538461539,0.7657534246575344
ENMD-2076,nan,D030T01P001L02,C21,273,0.63003663003663,0.36996336996337,0.7504950495049507,0.823255813953489
STA-21,nan,D030T01P001L02,C22,248,0.14516129032258066,0.8548387096774194,0.9306603773584907,0.7749999999999999
DMSO,nan,D030T01P001L02,C23,245,0.1510204081632653,0.8489795918367347,0.9076923076923085,0.7621621621621623
DMSO,nan,D030T01P001L02,C24,244,0.11475409836065574,0.8852459016393442,0.9412037037037038,0.7321428571428571
Amuvatinib (MP-470),nan,D030T01P001L02,D01,326,0.09202453987730061,0.9079754601226994,0.928378378378379,0.7333333333333335
GNE-7915,nan,D030T01P001L02,D02,271,0.15129151291512916,0.8487084870848709,0.9234782608695656,0.7780487804878048
Genistein,nan,D030T01P001L02,D03,299,0.16722408026755853,0.8327759197324415,0.9277108433734949,0.7620000000000003
DMSO,nan,D030T01P001L02,D04,361,0.13850415512465375,0.8614958448753463,0.918971061093248,0.7799999999999998
PHA-680632,nan,D030T01P001L02,D05,246,0.2601626016260163,0.7398373983739837,0.8994505494505494,0.8031249999999999
FIIN-2,nan,D030T01P001L02,D06,383,0.15404699738903394,0.8459530026109661,0.9287037037037038,0.7864406779661015
HMN-214,nan,D030T01P001L02,D07,343,0.7317784256559767,0.2682215743440233,0.7184782608695653,0.8187250996015945
DMSO,nan,D030T01P001L02,D08,247,0.18218623481781376,0.8178137651821862,0.9242574257425746,0.7555555555555558
Hesperadin,nan,D030T01P001L02,D09,293,0.48464163822525597,0.515358361774744,0.8728476821192052,0.8042253521126764
ONO-4059,nan,D030T01P001L02,D10,357,0.13165266106442577,0.8683473389355743,0.9461290322580649,0.7851063829787237
KRN 633,nan,D030T01P001L02,D11,285,0.12982456140350876,0.8701754385964913,0.9403225806451615,0.7675675675675677
DMSO,nan,D030T01P001L02,D12,346,0.12138728323699421,0.8786127167630058,0.914144736842106,0.7833333333333333
Tie2 kinase inhibitor,nan,D030T01P001L02,D13,213,0.16901408450704225,0.8309859154929577,0.9305084745762712,0.7472222222222222
