Product.Name,Concentration,Plate.ID,Well.ID,Num.Objects,Percent.Dead,Percent.Live,Mean.Certainty.Live,Mean.Certainty.Dead
Linifanib (ABT-869),nan,D030T01P001L02,A01,197,0.01015228426395939,0.9898477157360406,0.9512820512820516,0.6
Y-27632 2HCl,nan,D030T01P001L02,A02,306,0.0196078431372549,0.9803921568627451,0.9506666666666664,0.65
Cediranib (AZD2171),nan,D030T01P001L02,A03,308,0.01948051948051948,0.9805194805194806,0.9059602649006625,0.65
Avagacestat (BMS-708163),nan,D030T01P001L02,A04,348,0.0028735632183908046,0.9971264367816092,0.9559077809798271,0.6
Motesanib Diphosphate (AMG-706),nan,D030T01P001L02,A05,247,0.004048582995951417,0.9959514170040485,0.973577235772358,0.6
TWS119,nan,D030T01P001L02,A06,271,0.01107011070110701,0.988929889298893,0.9544776119402991,0.6333333333333333
Sunitinib Malate,nan,D030T01P001L02,A07,242,0.024793388429752067,0.9752066115702479,0.9190677966101701,0.7333333333333333
AZ 960,nan,D030T01P001L02,A08,317,0.006309148264984227,0.9936908517350158,0.9469841269841272,0.6
SL-327,nan,D030T01P001L02,A09,362,0.022099447513812154,0.9779005524861879,0.900847457627119,0.6625
MK-0752,nan,D030T01P001L02,A10,222,0.013513513513513514,0.9864864864864865,0.96392694063927,0.6999999999999998
SU11274,nan,D030T01P001L02,A11,234,0.01282051282051282,0.9871794871794872,0.9480519480519486,0.7333333333333333
CHIR-98014,nan,D030T01P001L02,A12,469,0.2302771855010661,0.7697228144989339,0.7628808864265929,0.7009259259259255
Vatalanib (PTK787) 2HCl,nan,D030T01P001L02,A13,250,0.008,0.992,0.9717741935483877,0.6499999999999999
WHI-P154,nan,D030T01P001L02,A14,260,0.011538461538461539,0.9884615384615385,0.9556420233463042,0.7333333333333334
Foretinib (GSK1363089),nan,D030T01P001L02,A15,295,0.020338983050847456,0.9796610169491525,0.9128027681660906,0.6666666666666666
IWR-1-endo,nan,D030T01P001L02,A16,200,0.02,0.98,0.9581632653061228,0.75
AT9283,nan,D030T01P001L02,A17,555,0.7693693693693694,0.2306306306306306,0.5804687500000003,0.8028103044496502
BIO,nan,D030T01P001L02,A18,307,0.02280130293159609,0.9771986970684039,0.9200000000000002,0.6857142857142857
Lenvatinib (E7080),nan,D030T01P001L02,A19,250,0.008,0.992,0.9572580645161294,0.8
K02288,nan,D030T01P001L02,A20,216,0.013888888888888888,0.9861111111111112,0.9352112676056346,0.6666666666666666
WZ8040,nan,D030T01P001L02,A21,302,0.006622516556291391,0.9933774834437086,0.9633333333333334,0.7
Filgotinib (GLPG0634),nan,D030T01P001L02,A22,293,0.023890784982935155,0.9761092150170648,0.952797202797203,0.6714285714285715
DMSO,nan,D030T01P001L02,A23,321,0.01557632398753894,0.9844236760124611,0.9550632911392404,0.6799999999999999
DMSO,nan,D030T01P001L02,A24,261,0.007662835249042145,0.9923371647509579,0.946332046332047,0.6499999999999999
