,AUC_Mean,AUC_Std,Distance
Linifanib (ABT-869),0.8356509045446012,0.03822031386310294,5.0401828191923
Y-27632 2HCl,0.6166456080187402,0.021752556177674697,2.2024015622286637
Cediranib (AZD2171),0.6218356405827207,0.06357998893109289,2.81872738984429
Avagacestat (BMS-708163),0.6280813750538492,0.027322939650374516,1.338705286330074
Motesanib Diphosphate (AMG-706),0.7379780226199084,0.046223613582150394,3.319691704080021
TWS119,0.6300749302264049,0.025249157344788133,3.1176714302995188
Sunitinib Malate,0.6408111994698016,0.03961392487397616,1.7263266053988744
AZ 960,0.9790204739206748,0.007785844606939461,22.917684619869927
SL-327,0.7207636280249335,0.044572871306274436,3.3011501432640102
MK-0752,0.6296860172285748,0.02300737855835367,1.044966419369165
SU11274,0.7453789948318836,0.028589237018793852,4.197184723758498
CHIR-98014,0.8935565719713499,0.015789842452026,12.35613509269343
Vatalanib (PTK787) 2HCl,0.6562546904508497,0.03995978957847677,2.117562628514474
WHI-P154,0.6478103391795188,0.023665407651366977,2.7814344006522407
Foretinib (GSK1363089),0.7871971405555879,0.06102246884085249,15.76967946405741
IWR-1-endo,0.6431008021458513,0.028686602260903776,2.021367579976789
AT9283,0.991277194925909,0.005554416730229726,26.37274154836926
BIO,0.7017974135251697,0.022168832188151813,3.3308127927507685
Lenvatinib (E7080),0.6499472748051233,0.0496086340554656,3.3982542353242433
K02288,0.6170361353440903,0.0321497137173888,2.194768037998939
WZ8040,0.6433871967909878,0.04880050165545705,1.8056810099316198
Filgotinib (GLPG0634),0.5828108714596156,0.027322093382407653,1.415747321830846
DMSO,0.5041174955842461,0.0019181152821081964,0.0
AG-1024,0.785023619737645,0.035325842319619404,4.943406492811981
GNF-5,0.8183120021526568,0.01933895443457182,5.608603186633493
BX-912,0.8506870293175577,0.030422932707544478,12.770391887913092
Aurora A Inhibitor I,0.7122390359406283,0.03213881893280833,4.868493759889074
VX-11e,0.9019410782781746,0.01884235844205496,7.638946743081338
Pimasertib (AS-703026),0.9867646765927119,0.011344941935975085,17.33993747376965
Quizartinib (AC220),0.8831080959501619,0.02336204288373282,8.271282315887573
LJI308,0.6235030806508725,0.044522364391288614,1.8290083960037822
PHT-427,0.6235521939972657,0.03509829475684818,1.849049287939577
BIRB 796 (Doramapimod),0.563325344515228,0.03274505356127811,1.5405439527804083
VE-821,0.6027645443347841,0.049312208997105214,1.4198290031148606
AZD8330,0.9899655467783299,0.003344047557213266,14.82397065305881
GSK461364,0.9722223731548636,0.011146537806707959,19.136342970873528
BMS-582949,0.6492623745905975,0.02400631603737542,2.232609559915935
Mubritinib (TAK 165),0.9418602943366723,0.014486117751981623,12.65998914482936
Volasertib (BI 6727),0.6725298131898981,0.03615085370722687,3.0644568029731807
Axitinib,0.6299829808952906,0.021467740524763832,2.2521565705898525
Enzastaurin (LY317615),0.8094304116633338,0.02814360220120074,8.137416988992392
"Dovitinib (TKI-258, CHIR-258)",0.7852642775291898,0.046872147830812165,5.037041414092148
Ruxolitinib (INCB018424),0.7197008222292203,0.032066421780111494,3.4024343254740383
Nilotinib (AMN-107),0.6767185590252336,0.03575124553433126,2.171568164681036
Semagacestat (LY450139),0.6090833128661192,0.020984296587429518,1.7820024538952113
"Temsirolimus (CCI-779, NSC 683864)",0.6934922336658886,0.03717528316146049,3.3545845113171304
DAPT (GSI-IX),0.6639831767387029,0.022008402335528685,2.270955961989007
Crizotinib (PF-02341066),0.9748550530512178,0.011271745444316953,21.092778165373296
ICG-001,0.6011184768662352,0.02542652874930401,1.5490230416040955
Brivanib (BMS-540215),0.7198428993475465,0.04737678470596629,3.374601695463791
GW788388,0.6103050015843917,0.02649168055577388,1.6500267023440902
U0126-EtOH,0.7410723193350192,0.044947944783887375,3.617986675314349
S-Ruxolitinib (INCB018424),0.580618845548586,0.025907157697128386,1.0499305564713897
GSK690693,0.6815166699426561,0.036674794678399666,1.8524912332610532
SANT-1,0.7230224617023508,0.03827405088947664,3.382821418930456
Brivanib Alaninate (BMS-582664),0.5756508991635639,0.04676696943148484,1.0374826109816269
Ro 31-8220 Mesylate,0.8667957703286457,0.030429361058364027,6.879082978294448
CP-724714,0.7189540239940951,0.03771530410693526,3.0451861905759965
AR-A014418,0.7600562048829419,0.024601710003529342,2.667116832542519
ENMD-2076,0.9580971999369593,0.018776018959065797,18.370097438045505
STA-21,0.5952293817151126,0.021611746698786072,1.7043471138070911
Amuvatinib (MP-470),0.7856369530873346,0.025532973584920807,4.550736392189113
GNE-7915,0.7285804896453577,0.028914077423683945,3.601677650685199
Genistein,0.623735878766648,0.05654534790676215,2.020816237883345
PHA-680632,0.7657000223644894,0.03881540922560872,6.126449147766416
FIIN-2,0.60434562205619,0.024143315319995515,2.046230532013675
HMN-214,0.9638672533550405,0.015404531558220469,20.42445684621184
Hesperadin,0.9870458458525622,0.01422873577267163,19.720800264230355
ONO-4059,0.6202317062111204,0.04271226502469837,2.2406323255408283
KRN 633,0.7517763582577682,0.04002207061340831,4.896399613549046
Tie2 kinase inhibitor,0.8269300649577648,0.035170315912895975,4.860227405212562
AG-18,0.6918102140510147,0.043960126462367986,2.477357098422173
KW-2449,0.9909583286150199,0.00894995010202055,20.68308969506121
R406,0.6732635609633508,0.03711240195974159,2.68615089235283
AMG 337,0.5602507922706861,0.02321786174423736,1.604074262072948
PP242,0.9277516363128859,0.019284086070220682,6.009586134352054
Palomid 529 (P529),0.7180553392915818,0.024496949085037845,3.318518201636432
Saracatinib (AZD0530),0.8784204069438127,0.02652915147305363,5.7408985665782
SB431542,0.5843562457944038,0.03282086069670898,0.9530590203972003
PD184352 (CI-1040),0.823123180001512,0.04363157377086996,3.93897940757047
Thiazovivin,0.7349091980784552,0.02589970145265907,3.4102829108307113
NVP-AEW541,0.9332011344305039,0.019952347612420134,12.56245415909294
Theophylline,0.6172635603642822,0.02635845395362816,2.0742351046508256
"VX-680 (Tozasertib, MK-0457)",0.9664449350062216,0.013501440666642363,21.284690715685578
CYT387,0.6619875051943764,0.03267832704557368,2.5602835532218995
PHA-665752,0.764001652340514,0.03578473843213202,4.7797513756693375
NVP-BSK805 2HCl,0.784490087393262,0.03047871225172169,5.351467409628744
"Refametinib (RDEA119, Bay 86-9766)",0.9664152124418897,0.012265820747473424,13.514357634074413
PF-5274857,0.625911983828808,0.036018289342088866,1.1943232287831418
ZM 447439,0.6970086012677644,0.04072285704220758,3.5009108814041054
Pirfenidone,0.6904020921808078,0.014012989968474126,2.782789144752358
JNJ-38877605,0.6005061512829595,0.044428405356122774,1.6581001270514246
KY02111,0.6887225866141169,0.02946781887913184,3.0370830290761117
AG-490 (Tyrphostin B42),0.5658558670608915,0.0279648293751768,1.3764406131983165
GF109203X,0.823234630348541,0.03248407372919983,5.191911328561493
TGX-221,0.7736648838924365,0.038590737163165814,4.3705533331730075
FH535,0.8935405516781897,0.013236986930193503,8.819456875306951
CUDC-101,0.9793380100584888,0.0191683324465824,20.182681390174107
ZM 39923 HCl,0.6009149279816682,0.02984663556146995,1.4144719112717887
JNJ-7706621,0.99580669855452,0.003946363891045586,20.704708031508225
Decernotinib (VX-509),0.6855055217206923,0.03483925068807844,2.239651820302398
TG100-115,0.6460410025727273,0.04074211826569344,3.2778329310582537
VX-745,0.5743006629525834,0.06443377530180744,2.3956557808288053
Bikinin,0.5659598770561198,0.03733726689555781,1.1996845027966772
AEE788 (NVP-AEE788),0.8118396222459549,0.02977894914657665,7.023878951414061
BIX 02188,0.6248177117246043,0.04262854109318946,0.8674977158761163
CC-223,0.972995009278889,0.014563314095923617,9.888257565365482
AT7867,0.8298049085454329,0.03148374679932056,4.7426676885536745
H 89 2HCl,0.6553898353241172,0.0535699085442398,1.8235734293886858
CEP-32496,0.6636803624207067,0.04603638892250707,3.252111878399222
RAF265 (CHIR-265),0.9964459464203953,0.002003756716033836,16.733829847240692
SGI-1776 free base,0.643152852430645,0.06228760191621991,2.8941755973617638
Oclacitinib,0.6270469196468615,0.024030574257180318,2.2451769501313676
Degrasyn (WP1130),0.6590607420014785,0.032642191549349685,1.7578481512100703
Selumetinib (AZD6244),0.9297793095996184,0.03392569092715796,8.504031394880199
SB216763,0.6349377076059508,0.022427189673463414,2.979466875513805
Dasatinib,0.8768280198914578,0.027827419217854463,7.801509847914213
GSK429286A,0.7216890945868706,0.02811269417146021,3.0365368047370978
Pazopanib HCl,0.7407929298134992,0.036969185367706665,4.7548181945916355
"LDE225 (NVP-LDE225,Erismodegib)",0.5585247053294854,0.02729646494738639,0.9729100500122538
LY2157299,0.6655761916714547,0.02742482443784335,3.679562562239317
ZSTK474,0.8612006354566472,0.022023689814721484,4.935302204502324
TG101209,0.9781168708536156,0.006895942566870697,19.844491375903218
OSI-906 (Linsitinib),0.8739925639024287,0.021653448705506312,5.296119156250825
"Tofacitinib (CP-690550,Tasocitinib)",0.6232867644463352,0.026017610743473647,2.1982601793941154
GDC-0879,0.6530340997310916,0.04030557231279416,2.617422416722457
Go 6983,0.7601586748953817,0.029879579055134792,4.583450847716777
Triciribine,0.971768771128955,0.012307960506933906,16.475615805987843
BMS-833923,0.6556810529384944,0.026929622338559528,2.2726242778280272
SNS-032 (BMS-387032),0.9904029176656153,0.006629197943735419,17.62953883354753
RepSox,0.8744435546364331,0.02049653786739707,8.150990726838828
WZ3146,0.7439428848942865,0.041501671949345356,3.889764976815507
WIKI4,0.6658849521020878,0.04019200960466648,1.26228729743049
Tivozanib (AV-951),0.7858499687471148,0.03980332328455103,4.5682087516666945
Pacritinib (SB1518),0.986035981571397,0.005707436024177861,23.358737392782622
CHIR-99021 (CT99021),0.8808414632598968,0.02967025557629163,9.062585209587658
Vacquinol-1,0.9029730553279398,0.027109921632744293,12.863630792749287
MGCD-265,0.7014240670543963,0.04854511758037421,3.381776335743096
BLZ945,0.6105767900847824,0.032368449607476035,1.070501343296627
PHA-793887,0.7924468718404839,0.044355326792304105,6.837636753068421
BIX 02189,0.6614487058297265,0.05736611499145919,3.120077763878758
GSK621,0.5891613239089658,0.04884112954846403,1.481204238630488
BMS-777607,0.6799611245377025,0.04539776823470631,2.788111968714416
AZD5363,0.8650327129351275,0.04007271668374739,6.252012437657643
AZD1480,0.971567370935583,0.0052526649303843796,19.938945767055227
BMS-794833,0.610167625110685,0.042288951050191814,1.6318407677606146
BI-78D3,0.6778757609060194,0.050039430671789835,2.4677734464953356
SB590885,0.6489612437855519,0.04456813743219415,2.8593427784591277
"BKM120 (NVP-BKM120, Buparlisib)",0.957556551021054,0.03491451307114889,12.953025536377758
Nintedanib (BIBF 1120)_uncertain,0.6468151024851013,0.02803507760358302,2.2966370817800286
Vismodegib (GDC-0449),0.7102714785801576,0.03297405145151469,2.451439702000905
"Ridaforolimus (Deforolimus, MK-8669)",0.6875728089766667,0.0404241888206842,2.7439509288376205
SB525334,0.63260663158357,0.017887685563943035,2.1225566705005856
PD0325901,0.9898008582368586,0.007548765829981631,14.828009812714953
Taladegib (LY2940680),0.6093696097542131,0.03852283160593437,1.4498198285211163
Hesperetin,0.6168512996337733,0.02389230300406148,2.378405309814711
YO-01027,0.6739012015584958,0.030750343966098607,2.279731101062315
KU-55933 (ATM Kinase Inhibitor),0.56896187106476,0.07418805492254751,1.6918337715438911
Sotrastaurin,0.6883560858754876,0.024124804341829363,2.720890359295905
LY294002,0.8111092192842937,0.02303043035148347,4.755707667644543
CHIR-99021 (CT99021) HCl,0.8120660575925249,0.01812096762212788,7.5367100783902155
"Cabozantinib (XL184, BMS-907351)",0.8025818690568609,0.03200668211074312,4.640294000195735
LGK-974,0.6893215047485859,0.024339299753690598,3.0133603558198736
Barasertib (AZD1152-HQPA),0.7437779596427616,0.032159527314846795,8.307650586291421
AZD2858,0.9308462266839577,0.014125081674550947,15.241032589558289
CYC116,0.9887165323348457,0.007087899081924419,25.497835412526562
HO-3867,0.6630343562994306,0.036684114236304265,2.5118358709741906
YM201636,0.6252835811245236,0.06420006365890951,3.8115804633884647
Wnt agonist 1,0.959075748167262,0.014428219610031504,19.44293216064336
PD173074,0.6901446091109741,0.055525154659624515,3.547683046268231
G-749,0.6746625217315925,0.0483622748660089,3.450026044070679
Rigosertib (ON-01910),0.9799662280867685,0.010564964423096936,20.920155322064712
SP600125,0.624376002708829,0.04002495491219524,1.7715232658988376
LFM-A13,0.706503128064469,0.04621581718855051,3.753179227219308
PIK-93,0.8600452639522912,0.029778879216951094,11.607477434179856
AZD7762,0.9934907306420463,0.007842066497216717,28.133446154429443
DASA-58,0.8264167960882387,0.022537291956627712,5.711649166223105
PD318088,0.9288862840379274,0.02154378630219389,10.699367724638114
Acadesine,0.8052754848489917,0.02952527514626514,5.176053955185251
TCS 359,0.6796572650221097,0.03362900374567365,2.4561813003697512
PF-4708671,0.9680332136282204,0.017711260041874857,19.365215323965412
NVP-BHG712,0.7652013227136157,0.024556594294518487,4.425451588865193
"Olmutinib (HM61713, BI 1482694)",0.7680835806353846,0.03841555321294774,4.087249797451517
Apatinib,0.6821327615092614,0.044738582254433445,2.76390820962432
Asiatic Acid,0.7506773231483913,0.031230991964674396,3.8036688441294775
Afatinib (BIBW2992)_uncertain,0.6466659722753985,0.056543190501047134,1.8484284242916702
Gefitinib (ZD1839),0.8305394530713809,0.008653822050114597,5.663648962436852
LY2811376,0.6047331915201294,0.013962812520353267,1.4560759397452132
PI-103,0.5706691473640924,0.03995634277788535,1.2584683818881073
AC480 (BMS-599626),0.6953934606638772,0.04308014451355943,2.6809987076928268
Indirubin,0.7679391234659118,0.01828392033119387,4.742048728489938
SB203580,0.6603696207624032,0.040518697142040934,2.4990835063173296
LY411575,0.689487677038377,0.022024821839313164,2.7231734728426784
GSK1904529A,0.5541073181944661,0.043982004873202,1.8841403173722144
WP1066,0.6184800386408663,0.026572705332170748,0.8487432925723326
OSU-03012 (AR-12),0.670471544075644,0.04781903829213833,2.3229467004704434
Tofacitinib (CP-690550) Citrate,0.6927372733623944,0.03908989715757861,2.7740367443375415
Everolimus (RAD001),0.5908615187845364,0.030727148103881212,1.4766502076060377
AZD1080,0.8864120304819074,0.021849400973286484,10.821223898516866
PLX-4720,0.6251376507648185,0.07087355828754784,1.4242001541082527
PD173955,0.8512004204917506,0.012638771129522717,8.315377277414614
WZ4002,0.5992513232813429,0.04309446649215438,2.1478038801237225
OSI-930,0.7011964640029293,0.053594333347716835,2.974597443049713
WYE-354,0.8597451926715571,0.041309737590420365,5.06653157809208
AT13148,0.7505232050495331,0.0484781090656217,3.0673839970420995
Ki8751,0.6215569987555918,0.033337757531429375,1.9331553319380668
AZD6482,0.7069369788743989,0.0480023331546628,3.16000988471215
SB239063,0.7071223653909391,0.02980671612895793,3.9455457821814606
Ponatinib (AP24534),0.8423024022305075,0.04290813571463277,7.073499162230487
R406 (free base),0.5513741509223314,0.050656486880811924,1.0381428953023382
GSK2292767,0.8574009778955942,0.031094965178996885,6.279361840376091
KU-60019,0.7612425013943045,0.0351838369693356,4.477184271182364
PF-573228,0.785228816137349,0.02712417733275839,4.4674967392061715
Tyrphostin AG 1296,0.6737653210633419,0.05392273639588552,3.2079838368116556
LY2784544,0.7836930867360121,0.01811750807235616,5.52140121354699
OSI-420,0.7127780655422666,0.05393904328675824,4.267197068069094
"7,8-Dihydroxyflavone",0.669606130389435,0.046248026794443384,2.2845895307472612
"CAL-101 (Idelalisib, GS-1101)",0.6306063101126347,0.0419610474981773,1.7011837033458108
Honokiol,0.6458955378874502,0.03389147041657317,1.9255964365286582
BMS-536924,0.8649375700791893,0.036767108950100255,4.800367842066454
Imatinib Mesylate (STI571),0.6972268723927765,0.029192010933614086,2.4847632531230452
Fasudil (HA-1077) HCl,0.6635025170949467,0.017098513439005987,3.2990986685187886
Rapamycin (Sirolimus),0.7190775567251109,0.05126580593639874,3.3716718073590815
Masitinib (AB1010),0.7349368380117888,0.04124422982120912,3.490586703873199
Quercetin,0.6002043193870996,0.03468100076451036,1.1834353246589255
SB202190 (FHPI),0.6703595585857617,0.03745220306029884,2.702219052162444
SB415286,0.5981330071751207,0.02500795083081285,0.7842604620348266
PF-04217903,0.7532485942043091,0.028866366669757924,3.6218639437843376
CEP-33779,0.6774527064148375,0.03219554303624271,1.8530907181769367
Danusertib (PHA-739358),0.9820927971124507,0.011481779294180953,21.813832875624524
XL019,0.64446187385203,0.026880802003076548,2.0336563910076215
BMS-754807,0.9926994767489079,0.003040496422554298,20.906195741895218
1-Azakenpaullone,0.6876453822882822,0.030551135346392744,3.019697159623347
"Roscovitine (Seliciclib,CYC202)",0.7576497916805536,0.030218858685473714,3.6712284216773208
IWP-L6,0.5648347055679344,0.028744730319570786,1.3460907013396717
PD98059,0.7457462268813979,0.04260611815166407,3.558155089703797
KU-0063794,0.8959469449708845,0.018745557757902865,5.142912160258858
PRI-724,0.7074549238799989,0.015931469249957787,3.183446106310223
"Vemurafenib (PLX4032, RG7204)",0.644967190409368,0.08435609552521987,2.8403943427251175
WH-4-023,0.7934232546275446,0.03465662738403547,3.597235067416268
"TSU-68 (SU6668, Orantinib)",0.6901243058324605,0.033026956691039236,3.206983154979715
ANA-12,0.5869131194000131,0.04101592359089891,1.4356145345611686
SAR245409 (XL765),0.6010869133765003,0.04184861467364627,2.043210506031466
CP-673451,0.8913946056603507,0.034869742171470895,8.980876142756571
BS-181 HCl,0.7511196984450026,0.05483147972203441,3.3760655199665264
BMS-265246,0.8701990186970017,0.035079980063130976,8.263634962403884
NSC 23766,0.6846232397289607,0.041730967192367706,3.543488638582715
AST-1306,0.6833951560485579,0.023611722315318807,2.6827914587541293
PIK-293,0.6397762705720103,0.031016750952107704,1.7284225609699504
LY3023414,0.9897686786325639,0.008942627473414573,14.295381220000195
PIK-294,0.6835401810331674,0.040734112453378844,3.840221646361225
Bosutinib (SKI-606),0.8062219521600319,0.03941272834950503,3.251498110867655
XAV-939,0.7073616826901364,0.024236625908012392,3.1885358730954065
Lapatinib (GW-572016) Ditosylate,0.5940101928280506,0.04655914283968665,1.9770727679121303
RO4929097,0.7266043773820463,0.03906224531544498,3.915089483900048
Sorafenib Tosylate,0.6225186062255518,0.04298357564571791,2.276872222271998
SB505124,0.7970722960227608,0.020201848419253918,4.519126981353811
GDC-0941,0.7211081441936693,0.04258734458525793,4.016825841995612
Astragaloside A,0.6283224235997722,0.034941681878105244,2.041420800000053
MK-2206 2HCl,0.7253933997770103,0.02452234969735282,3.1762209262850276
TG101348 (SAR302503),0.9593684321294977,0.007692740767545151,15.80430535693093
MLN8054,0.6341187057695205,0.031508389441816734,1.4128236790868614
"Baricitinib (LY3009104, INCB028050)",0.6558220206941674,0.025371474566378425,2.493464864227149
BI 2536,0.974059964901793,0.006949323819777411,17.246907817917542
Wnt-C59 (C59),0.594842320000283,0.02899028927338192,1.1206477565972366
Alisertib (MLN8237),0.9559792211719046,0.018664801282525564,21.43370410833783
RKI-1447,0.5888738532997768,0.02274931505191852,1.440699074313006
SNS-314 Mesylate,0.9617401620135049,0.01544707923247608,21.5159312794652
SH-4-54,0.6148685966384342,0.03196694871362147,2.0863470619878224
Regorafenib (BAY 73-4506),0.6938102254748696,0.033570736447872986,3.498458626700688
IM-12,0.5718905310093823,0.034946566075524016,1.1776010514995334
Flavopiridol (Alvocidib),0.992816029726803,0.011158972053966059,24.396446902753627
BX-795,0.6653773365188113,0.04371988563927983,2.8839034159448373
Pelitinib (EKB-569),0.7923683084266451,0.029957481562826536,4.171553814597102
Ro-3306,0.7557602000513787,0.046527688406290714,4.904257439546648
AT7519,0.9313367876504485,0.03508481553715225,12.755491312409985
AZD8055,0.9656562030011253,0.025855734522651372,7.498095812332313
ETC-1002,0.5897077504572857,0.04533014998406203,1.7795432691108324
Lapatinib,0.6624030800950517,0.04369404926702286,2.503113520063711
"PRT062607 (P505-15, BIIB057) HCl",0.7178022285879824,0.049593033427268084,2.831989797746654
AZD8931 (Sapitinib),0.7754320445262819,0.03955594927486543,4.4752008894267945
Telatinib,0.681495747895181,0.03166537183891167,3.4642833125427246
Chrysophanic Acid,0.6758872343372788,0.041297328779753485,2.1432329129888474
Anacardic Acid,0.6194405660785823,0.05162406098047161,1.9447691002026706
LY2603618,0.9532109741463911,0.03150526071823599,10.87326245686446
PF-00562271,0.9678972957080145,0.024323537643815667,16.740864439143415
SC1,0.9908617516518591,0.004834745837280026,20.052168082663645
R547,0.9936223530746506,0.008515005781802957,24.38445136269487
TAK-901,0.7580288682120209,0.0583002168096747,5.669699895693084
PLX7904,0.627658783729958,0.03871810169181941,1.363379403137259
Tivantinib (ARQ 197),0.9749431659645513,0.011166846918280791,20.093619560348728
Butein,0.6018958697594486,0.051806768469420256,2.5150144376659265
MK-2461,0.7399641136312742,0.03372813055147015,3.9326850703504954
Dabrafenib (GSK2118436),0.6694135961298469,0.030506756051534002,2.8023166558361914
TPCA-1,0.8525798533068029,0.0404086890762072,7.4375073952905515
IKK-16 (IKK Inhibitor VII),0.9888378067505611,0.014005524522812072,25.73527805571671
PF-477736,0.7562662029703142,0.017183883602295343,5.782835077546175
Piceatannol,0.817948683497038,0.05835478445652312,8.578356013969822
AP26113,0.9868312501004821,0.007706935888308281,21.234574692066165
PD168393,0.6224408687219256,0.06303235157917277,2.2210193905809636
RN486,0.6610383154022258,0.075717264914379,4.030235889226743
AZD3463,0.9962717731220712,0.005515413148944314,25.653014242630654
SSR128129E,0.6010515818981443,0.08822589527693143,1.5556229241544077
FRAX597,0.9837816255493094,0.011512399142846253,21.090627088863833
TG003,0.5991935563551272,0.039022181110458264,2.7815501117315793
KN-62,0.5641704827623718,0.046883953860399515,1.1115908971772335
Phenformin HCl,0.7179932180921547,0.04958619428560795,3.261041716472425
DCC-2036 (Rebastinib),0.8115922278650733,0.0405020183640624,3.8798194609953227
Trametinib (GSK1120212),0.9903874470152516,0.011903769971899252,17.706116028402626
SU6656,0.6672984120851306,0.042399597577256455,3.2351568094516874
WAY-600,0.773515126536317,0.0439534926269482,2.508962064610877
AMG-900,0.9881904527893335,0.003705611071320409,22.869731473597696
AZD3759,0.735085274990137,0.03670926592996922,2.693469977367943
PHA-767491,0.9937645562144677,0.006820264975296345,22.313087455375324
Varlitinib,0.68595141653103,0.03375457273266277,2.670511540343776
GDC-0349,0.8803388897850143,0.019959969983476326,6.498792556025157
AZD2014,0.9071194635873286,0.0362090469963835,5.27671275782927
GDC-0068,0.7367978452822713,0.033157219941441884,3.7646259311741557
SAR131675,0.6672956485874324,0.04190636526917135,2.2660636577976274
PF-562271,0.9868705478533094,0.009035334970155375,21.28769784199802
Schisandrin B (Sch B),0.642375401377123,0.035174637145373056,2.2929391950919005
AZD2932,0.6317206483223938,0.04086100026218595,1.1947625253068825
CX-6258 HCl,0.6633144875557274,0.04106451604244642,2.0348129945685782
LDK378,0.9920074354970954,0.005661175862091551,21.47879149722803
NU6027,0.7468332628513995,0.03338767153846608,4.348809170906782
AVL-292,0.7020340740455516,0.03425878140037521,2.927291527262579
GSK650394,0.8141230948018539,0.04538858985700305,6.468428631773486
CO-1686 (AVL-301),0.6818040391029417,0.06067886187206702,2.22348063825272
ERK5-IN-1,0.7648201805045448,0.04617108915578798,2.4001486372477916
KN-93 Phosphate,0.621133878203558,0.027904960175670356,2.4485127776195736
Daphnetin,0.5975867919422402,0.04325822322304416,1.9164940254033207
LDN-214117,0.7538733173812191,0.04869899273889062,3.16392827699088
CCT128930,0.7136450792579041,0.03931860444275379,2.60143940718782
Flavopiridol HCl,0.9934541951567748,0.00320565687989053,22.368431982133046
Akti-1/2,0.8295653129800769,0.0437702860107221,5.9122167197910365
ZM 336372,0.7283871507177448,0.059124053385839356,4.104624911835547
VPS34-IN1,0.9559467804187978,0.0136609026071613,16.956554999969327
PF-04691502,0.9326969719622774,0.03618142952558793,10.579000267723854
CUDC-907,0.9867114448733416,0.02124141703202798,26.43864182519962
"Cobimetinib (GDC-0973, RG7420)",0.9692670096541656,0.015151469054120273,15.185730730332452
TAK-285,0.6749950224877811,0.03544866784033452,3.3244946080711597
INK 128 (MLN0128),0.9744146490577542,0.018632693440250182,9.681090643864339
BI-D1870,0.7448735017292569,0.06689878491579423,3.16969501186498
GW441756,0.6201246086154745,0.04188086664496514,2.148635286690216
BAY 11-7082,0.5350519364164403,0.048029005793923545,0.948260126515035
Cabozantinib malate (XL184),0.7645880350772789,0.03461655659886574,4.372137187778433
"MEK162 (ARRY-162, ARRY-438162)",0.9839236013487378,0.007199113021397286,13.234541430182865
AZ20,0.9931967481751967,0.0058092639116376805,20.547711583948796
GSK2334470,0.7349805230610332,0.030930537102427148,2.3942300890056325
MLN2480,0.6445580872183202,0.045990402532951107,2.1455397887414156
SKI II,0.7035010835767493,0.05486207079094938,3.418222299000986
Skepinone-L,0.7418695687604784,0.04489745209984679,3.963348456772511
PFK15,0.6211290710386076,0.04151030126242796,1.986983110961682
URMC-099,0.7584852144250303,0.07904667051636206,2.9965245262544977
TAK-733,0.9922143811000799,0.004855500949896177,16.830565047960256
SU9516,0.7674685997229597,0.054713975165648514,5.812750040275702
A66,0.6817566692870849,0.04875769696607199,3.083726876397833
Ibrutinib (PCI-32765),0.6296382942462284,0.0404868442951713,2.311909225945566
Purvalanol A,0.6803758445616163,0.05070567051884036,2.5747732082568042
GDC-0980 (RG7422),0.9489015440844584,0.02016530116771238,8.485944869589416
PH-797804,0.5912344434005894,0.05371550518768612,2.3932822053253027
Entrectinib (RXDX-101),0.73982629875305,0.047965359300569055,4.065167767632122
NVP-BVU972,0.6467151773037674,0.024663468250195712,2.0293161378342837
BMS-345541,0.7341931609501156,0.0370790606237771,3.7915721316376394
BYL719,0.8715451949713747,0.026743860711057308,6.442490803395444
Semaxanib (SU5416),0.6297825181910643,0.035592545619707684,2.1518201874850265
Tyrphostin 9,0.8832508034826935,0.03184195175831768,4.9165389716921215
Icotinib,0.6417475736306121,0.02473697175341379,2.569239890810362
JNK-IN-8,0.7352556808243755,0.0438863160072622,3.879580995230998
PP2,0.7581850817315888,0.06038617988584863,3.9386408332911462
CGI1746,0.7091882603461379,0.03238574050243493,3.1025072904213666
Zotarolimus(ABT-578),0.6446214556599545,0.037205411052845486,2.2533391682469928
TIC10 Analogue,0.6782520412620856,0.04743433796370526,2.474321613990835
PF-543,0.9811731127370737,0.005438445724475713,19.588449292557694
Losmapimod (GW856553X),0.6664257925846483,0.020884387953454635,2.1255575571692273
TAK-632,0.7699200878085775,0.031316582167970904,3.583165893368918
Bay 11-7085,0.8397967417771547,0.026998150100119665,5.798782147704746
LDC000067,0.7056787045003355,0.05357885062002321,3.386870586940112
AZD5438,0.9983203900751481,0.0020903507286912214,22.378258415994868
D 4476,0.7556647862974575,0.031011192592462447,3.0136132526528576
GSK2126458 (GSK458),0.9942970656126343,0.011700792472975063,25.778076080550832
AS-604850,0.6523406411516246,0.037158992499683,2.654442212393045
AMG319,0.6505127710238272,0.048289319897408714,2.2135041120728274
A-769662,0.7026489651843656,0.03524078850103386,5.621154058766004
"Dacomitinib (PF299804, PF299)",0.6035315916305569,0.033841498442220466,1.2792060005156596
GSK2636771,0.8379535587915828,0.029928579240040745,6.341930107970526
AZ 628,0.765262663347123,0.032915339113169635,3.8892032877669904
